opeid,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
3583,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3584,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3586,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3588,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3590,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3591,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3592,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3593,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3594,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3596,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3598,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3599,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3602,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3603,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3604,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3606,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3608,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3609,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3610,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3611,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3612,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3613,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3614,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3615,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3616,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3618,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3619,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3620,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3621,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3623,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3624,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3625,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3626,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3627,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3628,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3630,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3631,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3632,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3634,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3635,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3636,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3637,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3638,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3639,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3641,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3642,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3644,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3646,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3647,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3648,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3651,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3652,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3654,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3656,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3658,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3659,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3661,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3662,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3663,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3664,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3665,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3668,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3669,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3670,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3671,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3672,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3674,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3675,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3677,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3678,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3679,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3680,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3681,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3682,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3683,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3684,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3685,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3686,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3687,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3688,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3690,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3691,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3692,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3696,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3697,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3702,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3703,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3704,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3705,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3706,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3707,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3708,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3709,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3711,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3714,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3719,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3720,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3721,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3723,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3726,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3727,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3728,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3733,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3734,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3735,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3736,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3737,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3738,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3744,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3745,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3746,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3747,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3749,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3753,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3754,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3758,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3759,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3760,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3762,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3764,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3765,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3766,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3767,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3768,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3769,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3770,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3771,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3773,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3774,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3775,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3776,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3777,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3778,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3779,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3780,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3781,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3782,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3783,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3784,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3785,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3786,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3787,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3788,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3790,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3791,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3793,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3794,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3796,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3797,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3799,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3800,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3801,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3802,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3803,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3804,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3805,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3806,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3808,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3809,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3810,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3811,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3812,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3813,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3815,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3816,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3818,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3819,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3820,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3823,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3827,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3828,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3830,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3831,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3832,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3835,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3837,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3838,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3839,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3840,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3842,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3848,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3850,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3854,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3856,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3861,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3863,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3866,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3868,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3869,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3874,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3884,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3892,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3895,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3896,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3897,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3899,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3911,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3915,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3917,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3919,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3920,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3921,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3923,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3924,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3925,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3926,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3928,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3930,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3932,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3933,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3947,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3948,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3955,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3961,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3965,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3966,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3969,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3979,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3981,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3982,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3985,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3987,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3988,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3994,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4027,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4033,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4054,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4056,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4057,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4060,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4062,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4069,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4071,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4072,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4075,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4117,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4233,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4452,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4480,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4484,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4502,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4506,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4508,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4509,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4549,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4560,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4568,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4579,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4586,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4587,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4595,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4598,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4600,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4608,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4617,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4619,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4621,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4625,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4641,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4661,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4669,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4673,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4692,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4703,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4707,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4711,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4713,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4736,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4740,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4742,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4788,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4835,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4838,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4844,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4845,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4852,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4853,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4855,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4861,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4866,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4878,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4882,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4899,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
4902,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4923,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4924,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4925,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4927,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4938,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4949,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4951,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4952,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4977,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5102,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5204,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5208,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5220,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5223,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5244,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5245,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5252,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5256,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5258,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5263,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5264,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5265,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5267,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5271,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5273,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5276,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5277,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5288,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5289,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5291,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5294,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5301,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5309,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5310,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5313,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5316,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5317,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5318,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5320,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5330,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5335,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5339,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5359,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5363,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5365,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5372,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5373,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5378,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5380,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5384,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5387,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5389,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5390,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5399,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5424,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5426,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5429,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5430,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5438,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
