opeid,stateabv,state,county,city,name,address,zipcode,zipext,proglength,schooltype,year1,num1,denom1,drate1,prate1,ethniccode,congdis,region,averageorgreaterthan30,year2,num2,denom2,drate2,prate2,year3,num3,denom3,drate3,prate3,lat,lng,population,density,military,agemedian,male,female,married,familysize,incomehouseholdmedian,incomehouseholdsixfigure,homeownership,homevalue,rentmedian,educationcollegeorabove,laborforceparticipation,unemploymentrate,racewhite,raceblack,raceasian,racenative,racepacific,raceother,racemultiple
3685,VT,Vermont,Rutland,Rutland,COLLEGE OF SAINT JOSEPH                                          ,71 CLEMENT ROAD                                   ,5701,3899,8,2,2016,20,105,19.0,A,5,AL      ,1,0,2015,13.0,105.0,12.3,A,2014,18.0,121.0,14.8,A,43.6091,-72.9781,18571.0,790.0,False,43.7,48.8,51.2,42.6,2.89,42861.0,14.6,54.3,147505.0,1117.0,29.1,60.9,4.7,95.4,1.3,2.1,0.1,0.0,0.2,1.0
3686,VT,Vermont,Washington,Plainfield,GODDARD COLLEGE                                                  ,123 PITKIN ROAD                                   ,5667,0,8,2,2016,6,213,2.8,A,5,AL      ,1,0,2015,10.0,246.0,4.0,A,2014,18.0,253.0,7.1,A,44.2439,-72.4074,1392.0,25.0,False,37.2,50.3,49.7,48.2,2.85,48529.0,23.8,76.6,203428.0,1042.0,38.4,74.0,8.8,91.3,1.0,2.9,0.0,0.3,0.0,4.5
3687,VT,Vermont,Rutland,Poultney,GREEN MOUNTAIN COLLEGE                                           ,ONE BRENNAN CIRCLE                                ,5764,1199,8,2,2016,15,243,6.1,A,5,AL      ,1,0,2015,16.0,278.0,5.7,A,2014,19.0,221.0,8.5,A,43.5181,-73.236,1619.0,994.0,False,25.7,47.4,52.6,34.8,2.9,42440.0,13.5,63.6,136167.0,952.0,24.4,62.9,5.6,93.9,2.5,0.9,0.0,0.0,1.1,1.7
3688,VT,Vermont,Lamoille,Johnson,NORTHERN VERMONT UNIVERSITY                                      ,337 COLLEGE HILL                                  ,5656,9898,8,1,2016,84,961,8.7,P,5,AL      ,1,0,2015,108.0,1125.0,9.6,P,2014,62.0,619.0,10.0,A,44.6366,-72.6786,1495.0,494.0,False,21.9,47.6,52.4,20.9,3.11,32330.0,8.2,32.5,149644.0,961.0,25.1,66.7,7.1,94.5,1.9,0.3,1.6,0.0,0.3,1.3
3690,VT,Vermont,Windham,Marlboro,MARLBORO COLLEGE                                                 ,2582 SOUTH ROAD                                   ,5344,3668,8,2,2016,5,89,5.6,A,5,AL      ,1,0,2015,7.0,106.0,6.6,A,2014,5.0,113.0,4.4,A,42.8756,-72.7394,1171.0,11.0,False,33.9,54.2,45.8,40.2,2.66,66528.0,27.6,91.2,260350.0,1152.0,54.6,51.4,5.0,93.7,4.3,1.3,0.0,0.0,0.3,0.4
3691,VT,Vermont,Addison,Middlebury,MIDDLEBURY COLLEGE                                               ,OLD CHAPEL BUILDING                               ,5753,0,8,2,2016,7,529,1.3,P,5,AL      ,1,0,2015,8.0,566.0,1.4,P,2014,5.0,653.0,0.7,P,44.0043,-73.1223,8542.0,84.0,False,30.3,46.4,53.6,32.3,2.76,53250.0,20.6,51.4,247522.0,1223.0,40.4,53.9,5.8,87.0,2.4,6.1,0.0,0.0,1.1,3.5
3692,VT,Vermont,Washington,Northfield,NORWICH UNIVERSITY                                               ,158 HARMON AVENUE                                 ,5663,1035,8,2,2016,47,1087,4.3,A,5,AL      ,1,0,2015,52.0,1149.0,4.5,A,2014,47.0,1177.0,3.9,A,44.1453,-72.6841,6099.0,54.0,False,31.5,57.6,42.4,38.9,2.67,67750.0,31.5,70.4,194364.0,1247.0,33.4,60.3,1.7,96.3,1.3,0.3,0.7,0.0,0.4,1.0
3694,VT,Vermont,Chittenden,Colchester,SAINT MICHAEL'S COLLEGE                                          ,ONE WINOOSKI PARK                                 ,5439,1,8,2,2016,11,483,2.2,A,5,AL      ,1,0,2015,17.0,471.0,3.6,A,2014,14.0,493.0,2.8,A,44.5545,-73.2167,17309.0,183.0,False,36.6,47.9,52.1,42.6,2.82,68021.0,30.5,68.7,263702.0,1387.0,40.4,70.9,2.5,94.6,1.5,1.9,0.1,0.0,0.1,1.8
3696,VT,Vermont,Chittenden,Burlington,UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE             ,85 SOUTH PROSPECT STREET           WATERMAN BUILDI,5405,160,8,1,2016,60,2313,2.5,P,5,AL      ,1,0,2015,46.0,2468.0,1.8,P,2014,84.0,2580.0,3.2,P,44.4877,-73.2314,108277.0,1582.0,False,26.7,48.9,51.1,27.0,2.98,47140.0,19.3,38.8,266538.0,1432.0,51.3,65.3,5.8,84.9,5.6,6.3,0.3,0.0,0.4,2.4
3697,VT,Vermont,Washington,Montpelier,VERMONT COLLEGE OF FINE ARTS                                     ,36 COLLEGE STREET                                 ,5602,3128,8,2,2016,4,101,3.9,A,5,AL      ,1,0,2015,2.0,103.0,1.9,A,2014,2.0,110.0,1.8,A,44.2658,-72.5717,7484.0,287.0,False,44.0,45.5,54.5,44.2,2.77,60793.0,23.3,54.6,236901.0,1292.0,58.3,67.8,3.2,94.8,2.3,0.8,0.0,0.0,0.0,2.1
3702,VA,Virginia,Danville,Danville,AVERETT UNIVERSITY                                               ,420 WEST MAIN STREET                              ,24541,3692,8,2,2016,57,687,8.2,A,5,5,3,0,2015,60.0,792.0,7.5,A,2014,81.0,810.0,10.0,A,36.5831,-79.4088,47135.0,371.0,False,40.6,45.6,54.4,39.0,2.81,34951.0,10.7,53.2,90378.0,651.0,18.9,55.9,10.1,45.7,49.2,1.0,0.1,0.1,1.2,2.8
3703,VA,Virginia,Tazewell,Bluefield,BLUEFIELD COLLEGE                                                ,3000 COLLEGE AVENUE                               ,24605,1799,8,2,2016,38,395,9.6,A,5,9,3,0,2015,29.0,356.0,8.1,A,2014,46.0,391.0,11.7,A,37.2351,-81.275,4714.0,191.0,False,40.5,42.8,57.2,50.5,2.79,44010.0,19.3,70.4,117045.0,502.0,21.9,57.4,3.4,88.1,7.1,1.8,1.0,0.0,0.3,1.8
3704,VA,Virginia,Rockingham,Bridgewater,BRIDGEWATER COLLEGE                                              ,402 EAST COLLEGE STREET                           ,22812,1599,8,2,2016,21,483,4.3,A,5,6,3,0,2015,31.0,510.0,6.0,A,2014,25.0,454.0,5.5,A,38.3863,-78.9675,6062.0,928.0,False,34.1,43.8,56.2,49.4,2.74,58625.0,18.3,57.4,219960.0,782.0,45.9,54.2,2.9,93.2,3.7,0.5,0.2,0.0,0.6,1.9
3705,VA,Virginia,Williamsburg,Williamsburg,COLLEGE OF WILLIAM & MARY                                        ,105 JAMESTOWN ROAD                                ,23187,8795,8,1,2016,16,1072,1.4,P,5,1,3,0,2015,16.0,1186.0,1.3,P,2014,12.0,1139.0,1.0,P,37.2692,-76.7076,80855.0,649.0,False,24.5,46.1,53.9,25.4,2.9,54606.0,23.3,47.3,307655.0,1125.0,55.2,51.0,7.3,73.9,14.6,5.8,0.4,0.0,0.5,4.7
3706,VA,Virginia,Newport News,Newport News,CHRISTOPHER NEWPORT UNIVERSITY                                   ,1 AVENUE OF THE ARTS                              ,23606,3072,8,1,2016,16,964,1.6,A,5,1,3,0,2015,24.0,1000.0,2.4,A,2014,31.0,971.0,3.1,A,37.1051,-76.5185,179388.0,1002.0,False,33.2,48.5,51.5,40.8,3.16,51082.0,18.1,50.0,188773.0,1182.0,24.8,67.7,7.5,49.0,40.7,3.2,0.3,0.2,1.8,4.8
3707,VA,Virginia,Dinwiddie,Petersburg,RICHARD BLAND COLLEGE                                            ,11301 JOHNSON ROAD                                ,23805,7100,5,1,2016,43,312,13.7,A,5,4,3,0,2015,43.0,317.0,13.5,A,2014,32.0,271.0,11.8,A,37.12899,-77.39780999999999,19410.0,102.7,False,41.1,46.5,53.5,37.1,3.18,51748.0,18.5,59.0,160769.0,965.0,22.6,64.9,9.2,34.4,61.1,1.2,0.1,0.1,0.7,2.5
3708,VA,Virginia,Harrisonburg,Harrisonburg,EASTERN MENNONITE UNIVERSITY                                     ,1200 PARK ROAD                                    ,22802,2462,8,2,2016,16,418,3.8,A,5,6,3,0,2015,22.0,404.0,5.4,A,2014,12.0,355.0,3.3,A,38.4362,-78.8735,74023.0,1207.0,False,24.8,47.9,52.1,27.9,3.14,43009.0,15.2,38.3,196166.0,939.0,34.9,60.9,5.3,82.4,7.0,4.0,0.1,0.0,1.6,4.9
3709,VA,Virginia,Washington,Emory,EMORY & HENRY COLLEGE                                            ,30461 GARNAND DRIVE                               ,24327,10,8,2,2016,28,297,9.4,A,5,9,3,0,2015,23.0,266.0,8.6,A,2014,20.0,262.0,7.6,A,36.78,-81.828,1237.0,116.0,False,21.0,52.9,47.1,29.8,2.67,82292.0,29.7,73.4,216790.0,981.0,59.2,53.8,11.5,84.6,10.3,2.2,0.0,0.0,0.8,2.1
3711,VA,Virginia,Franklin,Ferrum,FERRUM COLLEGE                                                   ,215 FERRUM MOUNTAIN ROAD                          ,24088,2612,6,2,2016,74,572,12.9,A,5,5,3,0,2015,78.0,579.0,13.4,A,2014,100.0,638.0,15.6,A,36.9313,-80.0149,2235.0,94.0,False,21.2,51.1,48.9,20.5,3.5,45409.0,13.4,74.6,133273.0,453.0,16.5,57.5,12.7,74.0,19.9,0.0,1.1,0.0,1.5,3.6
3712,VA,Virginia,Norfolk,Norfolk,TIDEWATER COMMUNITY COLLEGE                                      ,253 MONTICELLO AVENUE                             ,23509,9000,5,1,2016,906,5561,16.2,A,5,3,3,0,2015,811.0,5476.0,14.8,A,2014,1028.0,5534.0,18.5,A,36.8945,-76.259,244703.0,1773.0,False,30.4,52.2,47.8,34.5,3.23,47137.0,17.6,43.4,194365.0,1298.0,27.3,68.6,8.5,47.4,42.0,3.6,0.4,0.1,2.6,3.9
3714,VA,Virginia,Hampton,Hampton,HAMPTON UNIVERSITY                                               ,E QUEEN STREET                                    ,23668,99,8,2,2016,101,1144,8.8,A,2,1,3,0,2015,92.0,1262.0,7.2,A,2014,102.0,1247.0,8.1,A,37.0551,-76.3629,134669.0,1011.0,False,35.8,48.3,51.7,40.3,3.14,52021.0,19.0,56.9,186334.0,1256.0,25.6,65.2,7.8,41.8,50.1,2.4,0.4,0.1,1.8,3.4
3715,VA,Virginia,Roanoke,Roanoke,HOLLINS UNIVERSITY                                               ,7916 WILLIAMSON ROAD                              ,24019,4421,8,2,2016,15,298,5.0,A,5,6,3,0,2015,19.0,314.0,6.0,A,2014,11.0,326.0,3.3,A,37.2785,-79.958,216177.0,906.0,False,38.4,47.9,52.1,37.9,3.04,41483.0,12.2,51.9,132609.0,892.0,23.2,63.7,6.6,63.0,28.3,3.0,0.2,0.2,1.9,3.4
3719,VA,Virginia,Prince Edward,Farmville,LONGWOOD UNIVERSITY                                              ,201 HIGH STREET                                   ,23909,1899,8,1,2016,41,958,4.2,A,5,5,3,0,2015,38.0,967.0,3.9,A,2014,38.0,942.0,4.0,A,37.2959,-78.4002,8577.0,393.0,False,22.5,42.3,57.7,24.1,2.83,36703.0,11.7,45.2,170441.0,586.0,34.5,43.2,4.7,67.6,24.3,1.1,0.4,0.0,2.4,4.2
3720,VA,Virginia,Lynchburg,Lynchburg,UNIVERSITY OF LYNCHBURG                                          ,1501 LAKESIDE DRIVE                               ,24501,3199,8,2,2016,41,708,5.7,A,5,6,3,0,2015,32.0,784.0,4.0,A,2014,47.0,760.0,6.1,A,37.4003,-79.1909,125004.0,638.0,False,28.3,46.9,53.1,34.1,3.07,41971.0,13.4,49.7,152857.0,862.0,33.6,58.6,7.4,65.1,28.5,2.7,0.2,0.1,0.8,2.6
3721,VA,Virginia,Harrisonburg,Harrisonburg,JAMES MADISON UNIVERSITY                                         ,800 SOUTH MAIN STREET                             ,22807,3780,8,1,2016,69,2985,2.3,A,5,6,3,0,2015,66.0,2946.0,2.2,A,2014,57.0,2819.0,2.0,A,38.4362,-78.8735,74023.0,1207.0,False,24.8,47.9,52.1,27.9,3.14,43009.0,15.2,38.3,196166.0,939.0,34.9,60.9,5.3,82.4,7.0,4.0,0.1,0.0,1.6,4.9
3723,VA,Virginia,Staunton,Staunton,MARY BALDWIN UNIVERSITY                                          ,FREDERICK AND NEW STREETS                         ,24401,3610,8,2,2016,56,615,9.1,A,5,6,3,0,2015,50.0,670.0,7.4,A,2014,41.0,520.0,7.8,A,38.1593,-79.0611,58470.0,475.0,False,42.0,45.9,54.1,46.0,2.86,46435.0,17.5,57.5,163420.0,872.0,33.8,61.0,3.9,83.6,11.2,0.8,0.2,0.0,0.3,3.8
3724,VA,Virginia,Arlington,Arlington,MARYMOUNT UNIVERSITY                                             ,2807 NORTH GLEBE ROAD                             ,22207,4224,8,2,2016,37,923,4.0,A,5,8,3,0,2015,36.0,936.0,3.8,A,2014,29.0,959.0,3.0,A,38.8786,-77.1011,229534.0,3408.0,False,34.4,49.8,50.2,44.1,3.02,112138.0,56.1,44.5,643489.0,2410.0,74.1,78.3,3.2,71.5,8.8,10.3,0.4,0.1,5.7,3.2
3726,VA,Virginia,Salem,Salem,AMERICAN NATIONAL UNIVERSITY                                     ,1813 EAST MAIN STREET                             ,24153,4524,8,3,2016,205,1421,14.4,A,5,6,3,0,2015,214.0,1722.0,12.4,A,2014,341.0,2748.0,12.4,P,37.2864,-80.0555,25862.0,687.0,False,41.1,46.8,53.2,44.5,2.9,53990.0,19.8,65.5,173730.0,889.0,27.7,62.0,4.7,88.3,7.5,1.9,0.0,0.0,0.1,2.1
3727,VA,Virginia,Fairfax,Annandale,NORTHERN VIRGINIA COMMUNITY COLLEGE                              ,8333 LITTLE RIVER TURNPIKE                        ,22003,3743,5,1,2016,714,6281,11.3,P,5,11,3,0,2015,792.0,6345.0,12.4,P,2014,787.0,5682.0,13.8,P,38.8324,-77.196,44504.0,2189.0,False,38.0,51.0,49.0,47.6,3.62,84007.0,43.5,60.0,462756.0,2013.0,43.3,71.4,5.2,51.9,7.5,23.8,0.3,0.1,12.8,3.6
3728,VA,Virginia,Norfolk,Norfolk,OLD DOMINION UNIVERSITY                                          ,5200 HAMPTON BOULEVARD                            ,23529,1,8,1,2016,395,5668,6.9,P,5,2,3,0,2015,311.0,5627.0,5.5,P,2014,347.0,5528.0,6.2,P,36.8945,-76.259,244703.0,1773.0,False,30.4,52.2,47.8,34.5,3.23,47137.0,17.6,43.4,194365.0,1298.0,27.3,68.6,8.5,47.4,42.0,3.6,0.4,0.1,2.6,3.9
3732,VA,Virginia,Radford,Radford,RADFORD UNIVERSITY                                               ,EAST MAIN STREET                                  ,24142,6905,8,1,2016,137,2425,5.6,A,5,9,3,0,2015,144.0,2453.0,5.8,A,2014,98.0,2166.0,4.5,A,37.1229,-80.5587,17658.0,704.0,False,22.7,49.1,50.9,22.8,3.08,36082.0,13.4,46.5,160467.0,905.0,34.4,51.4,7.5,84.8,9.3,1.6,0.0,0.0,0.7,3.5
3733,VA,Virginia,Hanover,Ashland,RANDOLPH - MACON COLLEGE                                         ,204 HENRY STREET                                  ,23005,5505,6,2,2016,15,348,4.3,A,5,7,3,0,2015,12.0,332.0,3.6,A,2014,18.0,326.0,5.5,A,37.7597,-77.4716,7796.0,418.0,False,32.8,47.8,52.2,33.7,3.08,48903.0,21.1,52.8,185090.0,978.0,25.7,61.8,4.5,72.1,22.6,2.1,0.5,0.3,0.1,2.4
3734,VA,Virginia,Lynchburg,Lynchburg,RANDOLPH COLLEGE                                                 ,2500 RIVERMONT AVENUE                             ,24503,1526,8,2,2016,10,171,5.8,A,5,6,3,0,2015,11.0,173.0,6.3,A,2014,15.0,177.0,8.4,A,37.4003,-79.1909,125004.0,638.0,False,28.3,46.9,53.1,34.1,3.07,41971.0,13.4,49.7,152857.0,862.0,33.6,58.6,7.4,65.1,28.5,2.7,0.2,0.1,0.8,2.6
3735,VA,Virginia,Richmond,Richmond,VIRGINIA COMMONWEALTH UNIVERSITY                                 ,901 WEST FRANKLIN STREET                          ,23284,9004,8,1,2016,271,6532,4.1,P,5,3,3,0,2015,246.0,6591.0,3.7,P,2014,267.0,6565.0,4.0,P,37.5295,-77.4756,1059907.0,1463.0,False,33.5,47.5,52.5,26.6,3.28,42356.0,18.6,41.7,207984.0,1208.0,37.4,65.2,8.8,44.7,48.2,2.1,0.4,0.0,1.1,3.5
3736,VA,Virginia,Salem,Salem,ROANOKE COLLEGE                                                  ,221 COLLEGE LANE                                  ,24153,3794,6,2,2016,16,526,3.0,A,5,6,3,0,2015,20.0,573.0,3.4,A,2014,24.0,535.0,4.4,A,37.2864,-80.0555,25862.0,687.0,False,41.1,46.8,53.2,44.5,2.9,53990.0,19.8,65.5,173730.0,889.0,27.7,62.0,4.7,88.3,7.5,1.9,0.0,0.0,0.1,2.1
3737,VA,Virginia,Winchester,Winchester,SHENANDOAH UNIVERSITY                                            ,1460 UNIVERSITY DRIVE                             ,22601,5195,8,2,2016,36,864,4.1,A,5,10,3,0,2015,28.0,837.0,3.3,A,2014,39.0,848.0,4.5,A,39.1735,-78.1746,74031.0,1173.0,False,37.6,48.9,51.1,41.9,3.28,49330.0,21.5,45.6,226354.0,1115.0,32.5,63.9,4.3,80.2,9.9,2.1,0.3,0.1,2.9,4.5
3738,VA,Virginia,Buena Vista,Buena Vista,SOUTHERN VIRGINIA UNIVERSITY                                     ,ONE UNIVERSITY HILL DRIVE                         ,24416,3038,6,2,2016,22,276,7.9,A,5,6,3,0,2015,15.0,265.0,5.6,A,2014,19.0,286.0,6.6,A,37.7319,-79.3569,6219.0,379.0,False,36.4,45.3,54.7,51.0,2.77,33672.0,8.4,62.3,109714.0,715.0,16.4,56.0,4.7,89.1,2.5,7.3,0.0,0.0,0.0,1.1
3743,VA,Virginia,Richmond,Richmond,UNION PRESBYTERIAN SEMINARY                                      ,3401 BROOK ROAD                                   ,23227,4514,8,2,2016,2,49,4.0,P,5,7,3,0,2015,3.0,47.0,6.3,P,2014,1.0,47.0,2.1,P,37.5295,-77.4756,1059907.0,1463.0,False,33.5,47.5,52.5,26.6,3.28,42356.0,18.6,41.7,207984.0,1208.0,37.4,65.2,8.8,44.7,48.2,2.1,0.4,0.0,1.1,3.5
3744,VA,Virginia,Richmond,Richmond,UNIVERSITY OF RICHMOND                                           ,410 WESTHAMPTON WAY                               ,23173,1,8,2,2016,15,695,2.1,A,5,7,3,0,2015,13.0,737.0,1.7,A,2014,11.0,840.0,1.3,A,37.5295,-77.4756,1059907.0,1463.0,False,33.5,47.5,52.5,26.6,3.28,42356.0,18.6,41.7,207984.0,1208.0,37.4,65.2,8.8,44.7,48.2,2.1,0.4,0.0,1.1,3.5
3745,VA,Virginia,Charlottesville,Charlottesville,UNIVERSITY OF VIRGINIA                                           ,1827 UNIVERSITY AVENUE                            ,22903,2600,8,1,2016,42,2672,1.5,P,5,5,3,0,2015,26.0,2712.0,0.9,P,2014,37.0,2742.0,1.3,P,38.0375,-78.4855,102016.0,1809.0,False,30.9,48.0,52.0,31.9,2.99,54739.0,25.9,44.1,278043.0,1253.0,51.4,63.9,3.6,70.1,18.9,7.2,0.3,0.0,0.4,3.1
3746,VA,Virginia,Fredericksburg,Fredericksburg,UNIVERSITY OF MARY WASHINGTON                                    ,1301 COLLEGE AVENUE                               ,22401,5358,8,1,2016,33,887,3.7,A,5,1,3,0,2015,17.0,915.0,1.8,A,2014,28.0,952.0,2.9,A,38.2992,-77.4872,164976.0,1047.0,False,29.9,45.8,54.2,34.7,3.28,57258.0,26.6,36.0,340057.0,1660.0,42.9,68.8,5.6,64.4,22.5,2.4,0.1,0.1,4.1,6.4
3747,VA,Virginia,Wise,Wise,UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE)                   ,1 COLLEGE AVENUE                                  ,24293,4412,6,1,2016,56,415,13.4,A,5,9,3,0,2015,49.0,478.0,10.2,A,2014,51.0,433.0,11.7,A,36.9767,-82.5809,2998.0,382.0,False,43.3,48.5,51.5,51.7,2.8,52582.0,19.8,58.5,103984.0,482.0,25.0,58.6,5.8,94.2,2.4,2.1,0.0,0.0,0.0,1.4
3749,VA,Virginia,Fairfax,Fairfax,GEORGE MASON UNIVERSITY                                          ,4400 UNIVERSITY DRIVE                             ,22030,4444,8,1,2016,121,5725,2.1,A,5,11,3,0,2015,133.0,5772.0,2.3,A,2014,122.0,6032.0,2.0,A,38.8531,-77.2997,24097.0,1490.0,False,39.0,49.3,50.7,50.9,3.13,106870.0,53.4,70.0,510198.0,2159.0,56.9,70.7,4.1,68.3,4.9,16.0,0.2,0.1,5.0,5.5
3753,VA,Virginia,Lexington,Lexington,VIRGINIA MILITARY INSTITUTE                                      ,VMI PARADE                                        ,24450,2138,6,1,2016,6,278,2.1,A,5,6,3,0,2015,8.0,278.0,2.8,A,2014,10.0,254.0,3.9,A,37.7825,-79.444,8841.0,1097.0,False,21.6,56.0,44.0,19.9,2.64,37309.0,13.1,59.3,229322.0,753.0,38.5,37.5,4.1,84.3,8.9,4.4,0.0,0.0,0.0,2.5
3754,VA,Virginia,Montgomery,Blacksburg,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY                ,"800 DRILLFIELD DR.                 BURRUSS HALL, S",24061,2000,8,1,2016,76,4496,1.6,P,5,9,3,0,2015,84.0,4445.0,1.8,P,2014,65.0,4523.0,1.4,P,37.23,-80.4279,92573.0,872.0,False,22.0,53.9,46.1,22.6,2.95,39910.0,21.0,30.7,288900.0,1205.0,73.1,52.5,4.9,78.4,4.9,12.2,0.3,0.0,1.4,2.8
3758,VA,Virginia,Danville,Danville,DANVILLE COMMUNITY COLLEGE                                       ,1008 SOUTH MAIN STREET                            ,24541,4004,5,1,2016,39,236,16.5,A,5,5,3,0,2015,54.0,300.0,18.0,A,2014,49.0,260.0,18.8,A,36.5831,-79.4088,47135.0,371.0,False,40.6,45.6,54.4,39.0,2.81,34951.0,10.7,53.2,90378.0,651.0,18.9,55.9,10.1,45.7,49.2,1.0,0.1,0.1,1.2,2.8
3759,VA,Virginia,Richmond,Richmond,J SARGEANT REYNOLDS COMMUNITY COLLEGE                            ,1651 EAST PARHAM ROAD                             ,23228,2219,5,1,2016,376,1898,19.8,P,5,7,3,0,2015,495.0,2271.0,21.7,P,2014,460.0,2108.0,21.8,P,37.5295,-77.4756,1059907.0,1463.0,False,33.5,47.5,52.5,26.6,3.28,42356.0,18.6,41.7,207984.0,1208.0,37.4,65.2,8.8,44.7,48.2,2.1,0.4,0.0,1.1,3.5
3760,VA,Virginia,Roanoke,Roanoke,VIRGINIA WESTERN COMMUNITY COLLEGE                               ,"3093 COLONIAL AVENUE, SW                          ",24015,4700,5,1,2016,151,871,17.3,A,5,6,3,0,2015,191.0,990.0,19.2,A,2014,167.0,883.0,18.9,A,37.2785,-79.958,216177.0,906.0,False,38.4,47.9,52.1,37.9,3.04,41483.0,12.2,51.9,132609.0,892.0,23.2,63.7,6.6,63.0,28.3,3.0,0.2,0.2,1.9,3.4
3761,VA,Virginia,Wythe,Wytheville,WYTHEVILLE COMMUNITY COLLEGE                                     ,1000 EAST MAIN STREET                             ,24382,3308,5,1,2016,24,146,16.4,A,5,9,3,0,2015,25.0,147.0,17.0,A,2014,22.0,130.0,16.9,A,36.953,-81.0881,7024.0,213.0,False,50.0,45.1,54.9,46.7,2.65,47273.0,17.0,63.7,171974.0,509.0,24.2,53.1,8.7,85.7,9.4,1.8,0.0,0.0,1.0,2.0
3762,VA,Virginia,Lynchburg,Lynchburg,VIRGINIA UNIVERSITY OF LYNCHBURG                                 ,2058 GARFIELD AVENUE                              ,24501,6400,5,2,2016,69,247,27.9,A,2,6,3,0,2015,62.0,243.0,25.5,A,2014,79.0,235.0,33.6,A,37.4003,-79.1909,125004.0,638.0,False,28.3,46.9,53.1,34.1,3.07,41971.0,13.4,49.7,152857.0,862.0,33.6,58.6,7.4,65.1,28.5,2.7,0.2,0.1,0.8,2.6
3764,VA,Virginia,Petersburg,Petersburg,VIRGINIA STATE UNIVERSITY                                        ,"1 HAYDEN DRIVE                     VIRGINIA HALL, ",23806,1,8,1,2016,284,1868,15.2,A,2,4,3,0,2015,331.0,2043.0,16.2,A,2014,396.0,2245.0,17.6,A,37.2043,-77.3913,31750.0,539.0,False,38.3,45.9,54.1,28.8,3.16,33939.0,10.5,41.7,115283.0,907.0,17.4,60.1,12.2,17.2,75.7,1.1,0.3,0.0,2.7,2.9
3765,VA,Virginia,Norfolk,Norfolk,NORFOLK STATE UNIVERSITY                                         ,700 PARK AVENUE                                   ,23504,8000,8,1,2016,244,2152,11.3,A,2,3,3,0,2015,270.0,2344.0,11.5,A,2014,322.0,2378.0,13.5,A,36.8945,-76.259,244703.0,1773.0,False,30.4,52.2,47.8,34.5,3.23,47137.0,17.6,43.4,194365.0,1298.0,27.3,68.6,8.5,47.4,42.0,3.6,0.4,0.1,2.6,3.9
3766,VA,Virginia,Richmond,Richmond,VIRGINIA UNION UNIVERSITY                                        ,1500 NORTH LOMBARDY STREET                        ,23220,1711,8,2,2016,96,596,16.1,A,2,3,3,0,2015,108.0,701.0,15.4,A,2014,127.0,691.0,18.3,A,37.5295,-77.4756,1059907.0,1463.0,False,33.5,47.5,52.5,26.6,3.28,42356.0,18.6,41.7,207984.0,1208.0,37.4,65.2,8.8,44.7,48.2,2.1,0.4,0.0,1.1,3.5
3767,VA,Virginia,Virginia Beach,Virginia Beach,VIRGINIA WESLEYAN UNIVERSITY                                     ,5817 WESLEYAN DRIVE                               ,23455,0,8,2,2016,22,453,4.8,A,5,2,3,0,2015,30.0,415.0,7.2,A,2014,33.0,407.0,8.1,A,36.7335,-76.0435,1480383.0,710.0,False,35.6,49.2,50.8,50.1,3.11,70500.0,31.3,63.8,267551.0,1543.0,34.8,70.7,5.3,67.2,19.0,6.6,0.2,0.1,1.7,5.1
3768,VA,Virginia,Lexington,Lexington,WASHINGTON AND LEE UNIVERSITY                                    ,204 WEST WASHINGTON STREET                        ,24450,303,7,2,2016,4,299,1.3,A,5,6,3,0,2015,3.0,278.0,1.0,A,2014,10.0,288.0,3.4,A,37.7825,-79.444,8841.0,1097.0,False,21.6,56.0,44.0,19.9,2.64,37309.0,13.1,59.3,229322.0,753.0,38.5,37.5,4.1,84.3,8.9,4.4,0.0,0.0,0.0,2.5
3769,WA,Washington,King,Bellevue,BELLEVUE COLLEGE                                                 ,3000 LANDERHOLM CIRCLE SOUTHEAST                  ,98007,6484,6,1,2016,64,860,7.4,A,5,8,10,0,2015,85.0,1113.0,7.6,A,2014,97.0,969.0,10.0,A,47.5953,-122.155,144444.0,1666.0,False,38.2,50.7,49.3,58.9,2.97,105402.0,53.1,56.5,667328.0,2039.0,65.5,66.3,4.6,55.9,2.8,33.8,0.3,0.3,2.1,4.8
3770,WA,Washington,Grant,Moses Lake,BIG BEND COMMUNITY COLLEGE                                       ,7662 CHANUTE STREET                               ,98837,3299,5,1,2016,64,344,18.6,A,5,4,10,0,2015,85.0,395.0,21.5,A,2014,76.0,388.0,19.5,A,47.1284,-119.2741,37774.0,499.0,False,31.9,46.5,53.5,43.6,3.4,49851.0,15.2,53.0,145110.0,1006.0,17.7,63.4,5.2,75.0,1.5,2.4,1.4,0.0,11.9,7.8
3771,WA,Washington,Kittitas,Ellensburg,CENTRAL WASHINGTON UNIVERSITY                                    ,400 EAST UNIVERSITY WAY                           ,98926,7501,8,1,2016,170,2930,5.8,A,5,4,10,0,2015,207.0,3144.0,6.5,A,2014,186.0,3036.0,6.1,A,46.9994,-120.54700000000001,23471.0,1022.0,False,23.9,48.5,51.5,26.4,2.94,36016.0,9.8,32.1,216073.0,1281.0,41.4,58.5,3.7,84.0,2.1,2.9,0.3,0.5,5.3,5.0
