opeid,stateabv,state,county,city,name,address,zipcode,proglength,schooltype,year1,num1,denom1,drate1,prate1,ethniccode,region,lat,lng,population,density,agemedian,male,female,married,familysize,incomehouseholdmedian,incomehouseholdsixfigure,homeownership,homevalue,rentmedian,educationcollegeorabove,laborforceparticipation,unemploymentrate,racewhite,raceblack,raceasian,racenative,racepacific,raceother,racemultiple
41260,OH,Ohio,Summit,Twinsburg,PAUL MITCHELL THE SCHOOL CLEVELAND                               ,10735 RAVENNA ROAD                                ,44087,3,3,2016,15,115,13,A,5,5,41.322,-81.4451,18959,532,43.5,46.1,53.9,56.3,3.09,75365,35.7,73.7,209779,1331,45.8,68.6,4,76.3,14.2,6.3,0,0,0.4,2.8
41264,CA,California,Riverside,Palm Springs,CHAMPION INSTITUTE OF COSMETOLOGY                                ,611 SOUTH PALM CANYON DRIVE        SUITE 205      ,92264,3,3,2016,11,49,22.4,B,5,9,33.8017,-116.5382,48142,197,54.1,57.1,42.9,39.2,2.84,48126,22.6,58.9,335631,1151,36.2,51.5,10.2,83.5,4.7,4.6,0.7,0.2,3.5,2.9
41269,FL,Florida,Osceola,Kissimmee,ACADEMY OF CAREER TRAINING                                       ,3501 W VINE STREET                 SUITE 111      ,34741,3,3,2016,10,103,9.7,A,5,4,28.3042,-81.4164,374231,1318,33.8,50,50,42.6,3.7,38353,10.9,39.5,147372,997,15.7,65.1,6.6,70.3,10.9,2.9,0.1,0,10.1,5.6
41271,CA,California,Merced,Merced,"UNIVERSITY OF CALIFORNIA, MERCED                                 ",5200 NORTH LAKE ROAD                              ,95343,8,1,2016,35,1188,2.9,A,5,9,37.3057,-120.4779,144117,1381,29.2,49.6,50.4,38.5,3.72,40704,15.9,39.7,185191,1101,17.6,58,16,53.3,5.7,12.4,0.8,0.1,22.6,5.1
41272,WA,Washington,Benton,Kennewick,VICTORIA'S ACADEMY OF COSMETOLOGY                                ,23 WEST 1ST AVENUE                                ,99336,3,3,2016,4,49,8.1,A,5,10,46.1979,-119.1732,232915,1147,33.5,49.7,50.3,50.2,3.34,54420,21.3,61.9,182289,1040,23.6,62.3,6.6,76.3,2.2,2.1,0.7,0.1,14,4.6
41273,VA,Virginia,Fairfax,Vienna,COLUMBIA COLLEGE                                                 ,8620 WESTWOOD CENTER DRIVE                        ,22182,5,3,2016,6,78,7.6,B,5,3,38.8996,-77.2597,16544,1450,41.4,48.8,51.2,63.3,3.33,150383,71.5,81.5,689916,2743,66.4,71.1,2.8,75.6,3.2,14.2,0,0,1.1,5.9
41277,CO,Colorado,Adams,Aurora,AMERICAN SENTINEL UNIVERSITY                                     ,2260 SOUTH XANADU WAY              SUITE 310      ,80014,8,3,2016,12,519,2.3,A,5,8,39.7084,-104.7274,366623,921,34.2,48.8,51.2,46.4,3.43,58343,22.9,57.6,230861,1285,28.5,71.2,6,61.2,15.7,6,0.8,0.3,10.7,5.3
41279,CA,California,Orange,Cypress,TRIDENT UNIVERSITY INTERNATIONAL                                 ,5757 PLAZA DRIVE                   SUITE 100      ,90630,8,3,2016,51,1166,4.3,A,5,9,33.8171,-118.0386,49064,2864,41.7,48.5,51.5,53.9,3.45,90345,44.7,67.2,576366,2000,40.9,63.5,4.5,55.1,4,32.7,0.6,0.4,3,4.2
41280,MA,Massachusetts,Middlesex,Woburn,MILLENNIUM TRAINING INSTITUTE                                    ,600 WEST CUMMINGS PARK             SUITE 2550     ,1801,3,3,2016,9,55,16.3,A,5,1,42.4869,-71.1543,39701,1212,40.4,49.7,50.3,48.5,3.2,83304,40.1,62.2,395796,1619,41.3,70.9,4.8,82.7,6.2,6.9,0,0,2.9,1.3
41284,FL,Florida,Miami-Dade,Miami Springs,MIAMI REGIONAL COLLEGE                                           ,700 SOUTH ROYAL POINCIANA BOULEVARDSUITE 100      ,33166,8,3,2016,6,284,2.1,A,5,4,25.8195,-80.2894,14424,1934,45,47.1,52.9,49.1,3.59,58605,27.3,57.7,339160,1785,33,67.8,3.4,94.9,2,1.3,0,0,1.5,0.3
41288,CT,Connecticut,New Haven,Branford,BRANFORD ACADEMY OF HAIR & COSMETOLOGY                           ,251 WEST MAIN ST                                  ,6405,3,3,2016,4,32,12.5,A,5,1,41.2841,-72.7981,28149,497,47.5,47.5,52.5,49.8,2.95,75366,37.3,68.7,298008,1580,42.8,67.3,6.3,91.3,1.2,4.5,0.1,0,1.4,1.5
41294,NC,North Carolina,Buncombe,Asheville,CENTER FOR MASSAGE & NATURAL HEALTH                              ,16 EAGLE STREET                                   ,28801,2,3,2016,10,115,8.6,B,5,4,35.5704,-82.5537,309250,778,38.6,47.3,52.7,40.6,2.97,46464,18.9,49.4,227409,1051,48.1,65.1,4.4,82.9,12,2,0.3,0,0.5,2.4
41298,TX,Texas,Dallas,Dallas,MEDIATECH INSTITUTE                                              ,13300 BRANCH VIEW LANE                            ,75234,5,3,2016,57,336,16.9,A,5,6,32.7936,-96.7662,5733259,1524,32.5,49.6,50.4,40,3.44,47285,21.1,41.5,155790,1111,31.6,68.3,5.9,61.8,24.3,3.4,0.3,0,7.7,2.6
41299,FL,Florida,Alachua,Gainesville,FLORIDA SCHOOL OF MASSAGE                                        ,6421 SW 13TH STREET                               ,32608,2,3,2016,13,108,12,A,5,4,29.6804,-82.3458,199695,810,26,48,52,24.9,3.17,34004,12.1,38.8,147441,856,43.1,56.5,7.8,66,22,6.9,0.3,0.1,0.9,3.8
41301,LA,Louisiana,Ouachita,Monroe,LOUISIANA DELTA COMMUNITY COLLEGE                                ,7500 MILLHAVEN ROAD                               ,71203,5,1,2016,126,425,29.6,P,5,6,32.5183,-92.0775,115462,637,31.9,45,55,29.5,3.51,29014,13.8,44.3,137780,705,28.8,56.5,10.8,34.8,63.1,1,0.2,0,0.2,0.7
41302,MN,Minnesota,Hennepin,Minneapolis,INSTITUTE OF PRODUCTION AND RECORDING (THE)                      ,"300 NORTH 1ST AVENUE, SUITE 500                   ",55401,6,3,2016,26,134,19.4,A,5,5,44.9635,-93.2678,2926757,3019,32.1,50.6,49.4,34.3,3.18,55720,26.6,47.3,222077,1387,48.3,74.2,6,63.9,18.9,6,1.2,0,4.9,4.9
41304,FL,Florida,Hillsborough,Tampa,SHEAR EXCELLENCE HAIR ACADEMY                                    ,3663 & 3679 WEST WATERS AVENUE                    ,33614,3,3,2016,2,105,1.9,A,5,4,27.9942,-82.4451,2804240,1305,35.6,48.3,51.7,37.3,3.24,48245,23.4,48.3,192334,1140,36.2,65.4,8.1,65.2,24.2,4.2,0.3,0.1,2.6,3.4
41305,WA,Washington,Yakima,Yakima,PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES                  ,111 UNIVERSITY PARKWAY             SUITE 202      ,98901,7,2,2016,0,80,0,A,5,10,46.5923,-120.5496,133233,1302,33.3,49.3,50.7,43.1,3.4,42092,12.3,54,160269,921,18.3,61.9,7.9,75.2,1.5,1.1,1.7,0.1,17,3.5
41306,MO,Missouri,St. Louis,St. Louis,HEALING ARTS CENTER                                              ,10073 MANCHESTER ROAD              SUITE 100      ,63122,2,3,2016,4,48,8.3,A,5,7,38.6358,-90.2451,2078283,1929,35.2,48.3,51.7,29,3.17,38664,15,43.5,121824,960,34.1,65,9.4,45.9,47.6,3.1,0.3,0.1,0.9,2.1
41307,DE,Delaware,New Castle,Bear,ACADEMY OF MASSAGE AND BODYWORK                                  ,1218 PULASKI HIGHWAY               SUITE 324      ,19701,2,3,2016,6,45,13.3,A,5,3,39.6188,-75.6804,20401,1379,36.2,46.1,53.9,46,3.5,71093,25.9,61.8,168770,1231,30.5,67.8,7.1,46.3,39.5,6.6,0.3,0,4.1,3.2
41309,IN,Indiana,Marion,Indianapolis,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,9725 CROSSPOINT COMMONS                           ,46256,3,3,2016,19,173,10.9,P,5,5,39.7771,-86.1458,1564699,921,34.1,48.3,51.7,38.3,3.35,44709,16.8,53.4,122307,943,29.7,67.1,8.1,61.8,28.1,3,0.3,0,3.8,3
41312,NJ,New Jersey,Hudson,Union City,TOTAL IMAGE BEAUTY ACADEMY                                       ,3900 BERGENLINE AVENUE                            ,7087,3,3,2016,3,49,6.1,A,5,2,40.7674,-74.0323,70387,21116,36,50.1,49.9,37.6,3.46,43424,16.2,20,294806,2183,19.9,68.7,7.1,72.1,4.8,4.1,0.4,0.1,15.5,2.9
41313,MS,Mississippi,Alcorn,Corinth,CORINTH ACADEMY OF COSMETOLOGY                                   ,509 CRUISE STREET                                 ,38834,3,3,2016,3,43,6.9,A,5,4,34.9474,-88.5143,12528,187,38.3,47.8,52.2,42.3,3.23,34967,10.9,57.6,104501,544,23.5,55.4,12.3,72.4,23.7,0.2,0.2,0,0.8,2.7
41317,TX,Texas,El Paso,El Paso,SOUTHWEST UNIVERSITY AT EL PASO                                  ,1414 GERONIMO                                     ,79925,6,3,2016,72,1197,6,A,5,6,31.8479,-106.4309,845674,1025,32.8,48.7,51.3,45.7,3.63,44431,16.1,59.5,121349,864,24.1,61.6,6.9,82,3.8,1.3,0.6,0.1,9.8,2.4
41324,CA,California,Los Angeles,San Fernando,ACADEMY OF ESTHETICS AND COSMETOLOGY                             ,1116 SAN FERNANDO ROAD                            ,91340,3,3,2016,1,33,3,A,5,9,34.2886,-118.4363,24714,4019,33.3,51.3,48.7,42.6,4.34,54298,23.1,54.1,370853,1641,10.2,63.3,8.1,57.8,1.9,1.1,0.5,0.3,36.5,1.8
41326,NE,Nebraska,Lancaster,Lincoln,PAUL MITCHELL THE SCHOOL - LINCOLN                               ,5601 SOUTH 59TH STREET SUITE D                    ,68516,4,3,2016,19,70,27.1,B,5,7,40.8088,-96.6796,285118,1159,32.4,50.1,49.9,45.6,3.02,53089,21.8,57.3,156191,1063,37.8,71.4,4.1,85.3,4.4,4.6,0.6,0.1,1.7,3.3
41327,CA,California,Los Angeles,Paramount,HEALTHCARE CAREER COLLEGE                                        ,8527 ALONDRA BOULEVARD             SUITE 174      ,90723,5,3,2016,12,71,16.9,A,5,9,33.8977,-118.1652,54909,4482,30.8,49.8,50.2,40.2,4.27,49064,13.6,38.9,296563,1394,10,62.9,7.3,54,9.1,3.2,0.9,1,29.2,2.7
41328,WA,Washington,Spokane,Spokane,INLAND MASSAGE INSTITUTE                                         ,775 EAST HOLLAND AVENUE SUITE 110                 ,99218,2,3,2016,6,80,7.5,B,5,10,47.6671,-117.433,403043,1218,35.8,48.7,51.3,42.7,2.97,44768,16.3,54.7,166710,1015,29.5,60.3,6.5,85.3,2.3,2.8,1.8,0.8,1.2,5.8
41329,KS,Kansas,Douglas,Lawrence,Z HAIR ACADEMY                                                   ,"2429 IOWA STREET, SUITE E                         ",66046,3,3,2016,14,88,15.9,A,5,7,38.9598,-95.2641,97341,1095,27.5,49.3,50.7,35.3,3.01,49297,21.9,45.4,183412,1148,53.4,69.4,4.3,80.8,4.5,5.9,2.5,0,1.3,5
41333,MO,Missouri,Cape Girardeau,Cape Girardeau,TREND SETTERS SCHOOL                                             ,835 SOUTH KINGS HIGHWAY                           ,63703,3,3,2016,12,44,27.2,A,5,7,37.3108,-89.5596,54588,521,33.1,47.9,52.1,37.1,2.98,42078,14.9,53.4,141062,840,33.9,60.3,6,80.6,14.3,2.3,0.2,0,0.3,2.3
41335,FL,Florida,Alachua,Gainesville,ACADEMY FOR FIVE ELEMENT ACUPUNCTURE                             ,305 SE 2ND AVENUE                                 ,32601,8,2,2016,1,75,1.3,B,5,4,29.6804,-82.3458,199695,810,26,48,52,24.9,3.17,34004,12.1,38.8,147441,856,43.1,56.5,7.8,66,22,6.9,0.3,0.1,0.9,3.8
41337,NY,New York,Queens,Flushing,NEW YORK MEDICAL CAREER TRAINING CENTER                          ,36-09 MAIN STREET                  5TH FLOOR      ,11354,4,3,2016,23,136,16.9,A,5,2,40.76863,-73.82739,55200,9727.7,45.5,45.3,54.7,52,3.21,42500,18.3,38.7,480116,1440,20.5,55.3,4.2,20.8,3.2,62.8,0.2,0,10.6,2.4
41340,NY,New York,Saratoga,Ballston Spa,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY ",2144 SARATOGA AVENUE                              ,12020,3,3,2016,14,67,20.8,A,5,2,43.0068,-73.8524,5340,1288,40.6,48.4,51.6,45.5,3.04,56358,23.6,52.2,214398,1069,36.1,67.2,6.7,93,2.3,1.6,1.4,0,0.2,1.5
41343,ID,Idaho,Madison,Rexburg,EVANS HAIRSTYLING COLLEGE                                        ,67 WINN DRIVE                                     ,83440,4,3,2016,1,70,1.4,B,5,10,43.8222,-111.7924,29859,1114,23.3,49.5,50.5,57.1,3.35,26341,8,33.8,183718,843,41,64.9,10.5,92.5,0.8,1.6,0,0.2,2.3,2.7
41348,FL,Florida,Leon,Tallahassee,AVEDA INSTITUTE - TALLAHASSEE                                    ,2020 WEST PENSACOLA STREET                        ,32304,3,3,2016,36,336,10.7,A,5,4,30.4551,-84.2527,253030,734,26.6,47.3,52.7,29.9,3,42418,17.6,40,184971,1099,48,66.3,10,56.9,35.2,4.2,0.2,0,1,2.5
41350,FL,Florida,Lee,Bonita Springs,COZMO BEAUTY SCHOOL                                              ,10347 BONITA BEACH ROAD SE         UNIT 103       ,34135,3,3,2016,1,44,2.2,A,5,4,26.3559,-81.7861,396220,558,56.4,50.2,49.8,59.9,2.95,62017,27.4,78.2,268301,961,33.7,46.2,5.7,90.9,1.5,1.1,0,0,4.3,2.2
41364,NJ,New Jersey,Middlesex,Piscataway,AMERICAN INSTITUTE OF MEDICAL SCIENCES & EDUCATION               ,4500 NEW BRUNSWICK AVE                            ,8854,11,3,2016,6,80,7.5,A,5,2,40.5467,-74.4636,57695,1185,31.2,50.4,49.6,43.4,3.39,89617,43.6,66.7,310309,1945,50.6,55.5,5.8,36.3,19.8,38,0.2,0.1,2.4,3.1
41365,TX,Texas,Dallas,Farmers Branch,PCCENTER                                                         ,13617 INWOOD ROAD                  SUITE 240      ,75244,3,3,2016,14,34,41.1,A,5,6,32.9272,-96.8806,37088,1209,36.4,48.6,51.4,49,3.28,65810,28,54.7,160643,1089,35,70.3,4,69,5.3,6.5,0.4,0,14.1,4.7
41369,IL,Illinois,Cook,Chicago,UNIVERSITY OF AESTHETICS & COSMETOLOGY                           ,1357 NORTH MILWAUKEE AVENUE                       ,60622,3,3,2016,3,63,4.7,B,5,5,41.8373,-87.6862,8675982,4612,34.1,48.5,51.5,35.1,3.49,52497,25.6,44.6,234564,1493,37.4,66.4,9.9,49.1,30.5,6.2,0.3,0,11.2,2.6
41370,IL,Illinois,DuPage,Downers Grove,UNIVERSITY OF AESTHETICS & COSMETOLOGY (THE)                     ,1037-1043 CURTISS STREET                          ,60515,3,3,2016,1,47,2.1,B,5,5,41.7949,-88.017,49540,1318,43.1,48.8,51.2,55.3,3.15,85546,43.7,75.3,340300,1503,53.9,66.7,5.1,88.3,3.3,6.1,0.1,0,0.8,1.4
41373,VA,Virginia,Virginia Beach,Virginia Beach,CAYCE/REILLY SCHOOL OF MASSAGE                                   ,215 67TH STREET                                   ,23451,2,2,2016,5,30,16.6,A,5,3,36.7335,-76.0435,1480383,710,35.6,49.2,50.8,50.1,3.11,70500,31.3,63.8,267551,1543,34.8,70.7,5.3,67.2,19,6.6,0.2,0.1,1.7,5.1
41375,IL,Illinois,Cook,Chicago,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,5321 NORTH HARLEM AVENUE                          ,60656,3,3,2016,29,171,16.9,A,5,5,41.8373,-87.6862,8675982,4612,34.1,48.5,51.5,35.1,3.49,52497,25.6,44.6,234564,1493,37.4,66.4,9.9,49.1,30.5,6.2,0.3,0,11.2,2.6
41378,OH,Ohio,Franklin,Columbus,AVEDA INSTITUTE COLUMBUS                                         ,889 BETHEL ROAD                                   ,43214,3,3,2016,33,292,11.3,A,5,5,39.986,-82.9851,1528314,1551,32.2,48.7,51.3,36.5,3.16,49478,18,45.1,135042,1105,35.1,70.2,6.3,60.5,28.3,5.2,0.2,0,1.7,4.1
41382,WI,Wisconsin,Outagamie,Appleton,SALON PROFESSIONAL ACADEMY (THE)                                 ,3355 WEST COLLEGE AVENUE                          ,54914,4,3,2016,5,47,10.6,A,5,5,44.2774,-88.3894,222222,1178,35.5,49.1,50.9,49.9,3.12,55817,21,65.7,139968,1052,32.4,70.7,3.4,84.6,2.8,7.2,0.7,0,2.5,2.2
41384,MI,Michigan,Calhoun,Battle Creek,SALON PROFESSIONAL ACADEMY (THE)                                 ,1416 WEST COLUMBIA AVENUE                         ,49015,3,3,2016,11,49,22.4,A,5,5,42.2986,-85.2296,76803,464,36.7,48.3,51.7,39.3,3.13,39679,14.6,60,81230,730,21.8,60,8.9,71.4,18.7,2.8,0.8,0.1,0.6,5.6
41385,TX,Texas,Harris,Houston,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL       ,12135 BISSONNET                    SUITE E        ,77099,5,3,2016,2,60,3.3,B,5,6,29.7869,-95.3905,5446468,1401,32.9,50.1,49.9,41.6,3.46,49399,23.1,43.3,148025,1063,31.7,67.7,6.6,58.5,22.9,6.7,0.3,0.1,9.5,2
41386,AK,Alaska,Kenai Peninsula,Soldotna,ALASKA CHRISTIAN COLLEGE                                         ,35109 ROYAL PLACE                                 ,99669,5,2,2016,16,41,39,A,5,10,60.4862,-151.0671,7304,258,39.4,46.6,53.4,44.8,3.26,68662,28.4,60.4,227923,1124,22.9,66.1,7.3,91.1,0,0.6,4.7,0,0,3.6
41387,CA,California,Los Angeles,Pasadena,PAUL MITCHELL THE SCHOOL - PASADENA                              ,825 EAST GREEN STREET                             ,91101,3,3,2016,13,105,12.3,A,5,9,34.1597,-118.139,142647,2398,37.9,48.3,51.7,43.5,3.31,76264,38.3,43.6,689816,2256,51.1,66.4,5.8,53.9,10.2,16.3,0.3,0.2,15.1,4
41390,IL,Illinois,Cook,Chicago,MIDWESTERN CAREER COLLEGE                                        ,"100 S. WACKER DRIVE, LL1-50                       ",60606,5,3,2016,19,152,12.5,A,5,5,41.8373,-87.6862,8675982,4612,34.1,48.5,51.5,35.1,3.49,52497,25.6,44.6,234564,1493,37.4,66.4,9.9,49.1,30.5,6.2,0.3,0,11.2,2.6
41394,ND,North Dakota,Burleigh,Bismarck,HAIR ACADEMY (THE)                                               ,2101 EAST BROADWAY AVENUE                         ,58501,4,3,2016,1,31,3.2,A,5,8,46.814,-100.7695,97457,833,37.1,49.4,50.6,49.6,2.8,61477,26.6,63.4,220972,925,35.5,70.4,1.7,90.8,2.1,0.9,3.8,0.1,0.3,2
41397,MD,Maryland,Frederick,Frederick,FREDERICK SCHOOL OF COSMETOLOGY                                  ,403 SOUTH JEFFERSON STREET                        ,21701,3,3,2016,0,47,0,B,5,3,39.4336,-77.4157,154972,1190,35.3,48.3,51.7,46.8,3.12,67828,30.9,55.2,255146,1641,39.3,72.6,5.6,67.2,18.1,6.8,0.4,0.1,2.5,5
41398,DE,Delaware,New Castle,Wilmington,DELAWARE COLLEGE OF ART AND DESIGN                               ,600 NORTH MARKET STREET                           ,19801,5,2,2016,11,109,10,A,5,3,39.7415,-75.5413,71106,2517,35.7,46.9,53.1,23.8,3.33,40221,17,45.5,164049,1066,26.2,59.8,9.4,34,58.1,1.5,0.2,0,3.8,2.5
41402,MS,Mississippi,Hinds,Clinton,"MISSISSIPPI INSTITUTE OF AESTHETICS, NAILS, & COSMETOLOGY        ",460-B SPRINGRIDGE ROAD                            ,39056,3,3,2016,13,55,23.6,A,5,4,32.354,-90.3403,25154,232,34,46.1,53.9,47.5,3.35,57667,22.7,65.6,155809,984,40.2,65.4,2.9,50,41.6,4.7,0.2,0,2.7,0.8
41405,IN,Indiana,Marion,Indianapolis,HORIZON UNIVERSITY                                               ,7700 INDIAN LAKE ROAD                             ,46236,6,2,2016,3,37,8.1,B,5,5,39.7771,-86.1458,1564699,921,34.1,48.3,51.7,38.3,3.35,44709,16.8,53.4,122307,943,29.7,67.1,8.1,61.8,28.1,3,0.3,0,3.8,3
41407,NC,North Carolina,Orange,Chapel Hill,AVEDA INSTITUTE CHAPEL HILL                                      ,201 S. ESTES DRIVE                 SPACE 200B     ,27514,3,3,2016,20,156,12.8,A,5,4,35.927,-79.0391,59862,1073,26.4,46.6,53.4,37,3,67426,38.5,48.1,397102,1723,74.6,60.8,4.9,72.5,9.7,12.7,0.4,0,1.4,3.3
41410,IL,Illinois,Cook,Chicago,DOUGLAS J AVEDA INSTITUTE CHICAGO                                ,2828 NORTH CLARK STREET                           ,60657,3,3,2016,8,119,6.7,A,5,5,41.8373,-87.6862,8675982,4612,34.1,48.5,51.5,35.1,3.49,52497,25.6,44.6,234564,1493,37.4,66.4,9.9,49.1,30.5,6.2,0.3,0,11.2,2.6
41411,MI,Michigan,Ottawa,Spring Lake,FRENCH ACADEMY OF COSMETOLOGY                                    ,111 WEST EXCHANGE STREET           SUITE A        ,49456,3,3,2016,5,35,14.2,A,5,5,43.0733,-86.1944,2500,772,46.8,47.4,52.6,61.9,2.75,54474,21,82.4,136049,893,35.7,64.5,4.8,95.8,0.4,0.5,0,0,1.6,1.7
41412,RI,Rhode Island,Providence,Cranston,TONI & GUY HAIRDRESSING ACADEMY                                  ,1400 OAKLAWN AVENUE                               ,2920,3,3,2016,9,95,9.4,A,5,1,41.7658,-71.4858,81202,1106,40.6,49.3,50.7,44.7,3.18,64282,27.4,66.1,219894,1502,31.4,62.9,6.7,81.1,5.6,5.8,0.3,0,3.6,3.5
41413,CA,California,San Francisco,San Francisco,SAN FRANCISCO INSTITUTE OF ESTHETICS & COSMETOLOGY               ,1067 FOLSOM STREET                 2ND FLOOR      ,94103,3,3,2016,10,132,7.5,A,5,9,37.7562,-122.443,3603761,7286,38.3,51,49,39.8,3.15,96265,48.8,37.3,927729,2435,55.8,70.4,5.4,47.2,5.3,34.2,0.4,0.4,7.5,5.1
41414,CA,California,San Luis Obispo,San Luis Obispo,LAURUS COLLEGE                                                   ,81 HIGUERA STREET                  SUITE 110      ,93401,6,3,2016,72,376,19.1,A,5,9,35.267,-120.6689,62398,1397,26.5,51.4,48.6,30,2.93,49640,25.3,38.3,578263,1523,49.1,60.9,4.5,84.7,2.2,5.6,0.5,0,3.5,3.6
41416,MD,Maryland,Montgomery,Rockville,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES       ,12712 ROCK CREEK MILL ROAD         SUITE 14A      ,20852,3,3,2016,1,51,1.9,A,5,3,39.0834,-77.1553,68401,1942,38.6,47.3,52.7,51.5,3.21,100436,50.2,57.4,497919,2065,63.1,71.1,5.3,57.9,10.7,20.7,0.3,0,6.1,4.2
41417,CA,California,San Diego,Escondido,HEALING HANDS SCHOOL OF HOLISTIC HEALTH                          ,125 WEST MISSION AVENUE            SUITE 212      ,92025,3,3,2016,9,86,10.4,A,5,9,33.1347,-117.0723,151969,1575,33.4,49.9,50.1,46.4,3.71,58834,26.2,49.8,396266,1807,23,65.8,6.3,74.7,2.5,7,0.9,0.3,10.6,4
41423,TX,Texas,Nueces,Corpus Christi,AVEDA INSTITUTE-CORPUS CHRISTI                                   ,1110 AYERS STREET                                 ,78404,3,3,2016,42,187,22.4,A,5,6,27.7261,-97.3755,341435,787,34.9,49.3,50.7,46.3,3.27,53626,22.6,56.6,122589,942,21.5,64,5.6,88,4.1,2.1,0.5,0.1,3.5,1.7
41425,CA,California,Los Angeles,West Hollywood,TOURO UNIVERSITY WORLDWIDE                                       ,1317 NORTH CRESCENT HEIGHTS                       ,90046,8,2,2016,10,147,6.8,A,5,9,34.0883,-118.3719,37080,7584,39.6,58.5,41.5,24,2.33,66458,33.2,21.3,683676,2301,63.7,79.1,6.2,79.8,4.4,5.6,0.2,0.1,4.7,5.1
41426,CA,California,Solano,Vallejo,TOURO UNIVERSITY                                                 ,1310 CLUB DRIVE                                   ,94592,8,2,2016,7,758,0.9,A,5,9,38.1133,-122.2359,173844,1536,37.8,48.5,51.5,41,3.42,62272,27.7,55.4,293646,1535,25.5,62.7,10.7,38.7,21.1,23.6,0.4,1,7.9,7.2
41429,GA,Georgia,Gwinnett,Lawrenceville,GEORGIA GWINNETT COLLEGE                                         ,1000 UNIVERSITY CENTER LANE                       ,30043,6,1,2016,369,2738,13.4,A,5,4,33.9525,-83.9928,29873,854,35.3,48.3,51.7,44.5,3.48,43339,16.9,49.7,154420,990,22.3,64.7,8.7,48.9,34.7,5,0,0.1,7.8,3.4
41431,FL,Florida,Miami-Dade,Miami,PROFESSIONAL HANDS INSTITUTE                                     ,3383 NW 7TH STREET                 SUITE 200      ,33125,5,3,2016,5,79,6.3,A,5,4,25.7839,-80.2102,6381966,4969,40,49.4,50.6,34.7,3.56,33999,15,30.2,269950,1197,26.3,61.8,8.1,75.4,18.4,0.9,0.3,0,3.3,1.7
41432,MA,Massachusetts,Middlesex,Cambridge,HULT INTERNATIONAL BUSINESS SCHOOL                               ,1 EDUCATION STREET                                ,2141,8,2,2016,5,115,4.3,A,5,1,42.3759,-71.1185,113630,6862,30.4,49.1,50.9,32.2,2.79,89145,44.7,36.2,670281,1989,76.4,69.5,5.2,66.9,10.8,15.7,0.2,0.1,2.1,4.2
41438,CA,California,Yolo,Woodland,WOODLAND COMMUNITY COLLEGE                                       ,2300 EAST GIBSON ROAD                             ,95776,5,1,2016,9,66,13.6,B,5,9,38.6712,-121.75,60062,1513,35.7,49.5,50.5,50.9,3.35,60446,27.1,55.4,312621,1451,25.3,62.7,6.9,70,1.7,8.1,1.3,0.3,14.5,4.1
41442,CA,California,Los Angeles,Los Angeles,CAREER DEVELOPMENT INSTITUTE                                     ,1830 SOUTH ROBERTSON BOULEVARD                    ,90035,3,3,2016,3,54,5.5,A,5,9,34.1139,-118.4068,12815475,3295,35.2,49.5,50.5,38.6,3.63,54501,27,36.8,549600,2085,33.1,66.3,8.1,52.2,8.9,11.7,0.7,0.2,22.9,3.5
41443,NY,New York,New York,New York,INSTITUTE OF CULINARY EDUCATION                                  ,225 LIBERTY STREET                 3RD FLOOR      ,10281,3,3,2016,16,305,5.2,A,5,2,40.6943,-73.9249,19354922,11083,36.2,47.7,52.3,39.5,3.46,57782,29.4,32.6,538529,1755,36.7,63.5,7.8,42.8,24.3,14,0.4,0.1,15.1,3.3
