OPEID,Name,Address,City,State,StateDesc,ZipCode,ZipExt,ProgLength,SchoolType,Year1,Num1,Denom1,DRate1,PRate1,EthnicCode,CongDis,Region,AverageorGreaterthan30,Year2,Num2,Denom2,DRate2,PRate2,Year3,Num3,Denom3,DRate3,PRate3
1151,SAN DIEGO STATE UNIVERSITY                                       ,5500 CAMPANILE DRIVE                              ,SAN DIEGO           ,CA,CALIFORNIA                                                  ,92182,1690,8,Public,2016,155,5255,2.9,P,5,53,9,0,2015,159.0,5512.0,2.8,P,2014,197.0,5471.0,3.6,P
1153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE                          ",18111 NORDHOFF                                    ,NORTHRIDGE          ,CA,CALIFORNIA                                                  ,91330,8307,8,Public,2016,264,6973,3.7,P,3,27,9,0,2015,413.0,7546.0,5.4,P,2014,372.0,7110.0,5.2,P
1154,SAN FRANCISCO STATE UNIVERSITY                                   ,1600 HOLLOWAY AVENUE                              ,SAN FRANCISCO       ,CA,CALIFORNIA                                                  ,94132,1740,8,Public,2016,289,5406,5.3,A,5,12,9,0,2015,270.0,5552.0,4.8,A,2014,316.0,5859.0,5.3,A
1155,SAN JOSE STATE UNIVERSITY                                        ,ONE WASHINGTON SQUARE                             ,SAN JOSE            ,CA,CALIFORNIA                                                  ,95192,36,8,Public,2016,183,5093,3.5,A,5,16,9,0,2015,191.0,5401.0,3.5,A,2014,183.0,5216.0,3.5,A
1156,SONOMA STATE UNIVERSITY                                          ,1801 EAST COTATI AVENUE                           ,ROHNERT PARK        ,CA,CALIFORNIA                                                  ,94928,3609,8,Public,2016,62,1728,3.5,A,5,6,9,0,2015,91.0,1720.0,5.2,A,2014,56.0,1747.0,3.2,A
1157,"CALIFORNIA STATE UNIVERSITY, STANISLAUS                          ",ONE UNIVERSITY CIRCLE                             ,TURLOCK             ,CA,CALIFORNIA                                                  ,95382,299,8,Public,2016,81,1815,4.4,A,3,19,9,0,2015,87.0,1882.0,4.6,A,2014,113.0,1993.0,5.6,A
1161,CERRITOS COMMUNITY COLLEGE                                       ,11110 ALONDRA BOULEVARD                           ,NORWALK             ,CA,CALIFORNIA                                                  ,90650,6296,5,Public,2016,64,570,11.2,A,3,39,9,0,2015,104.0,620.0,16.7,A,2014,140.0,655.0,21.3,A
1162,CHABOT COLLEGE                                                   ,25555 HESPERIAN BOULEVARD                         ,HAYWARD             ,CA,CALIFORNIA                                                  ,94545,2400,5,Public,2016,29,200,14.5,A,5,13,9,0,2015,24.0,196.0,12.2,A,2014,45.0,262.0,17.1,A
1163,CHAFFEY COMMUNITY COLLEGE                                        ,5885 HAVEN AVENUE                                 ,RANCHO CUCAMONGA    ,CA,CALIFORNIA                                                  ,91737,9400,5,Public,2016,16,158,10.1,B,3,26,9,1,2015,3.0,50.0,6.0,A,2014,12.0,80.0,15.0,A
1164,CHAPMAN UNIVERSITY                                               ,ONE UNIVERSITY DRIVE                              ,ORANGE              ,CA,CALIFORNIA                                                  ,92866,1099,8,Private,2016,30,1633,1.8,A,5,40,9,0,2015,39.0,1736.0,2.2,A,2014,62.0,1873.0,3.3,A
1165,CHURCH DIVINITY SCHOOL OF THE PACIFIC                            ,2451 RIDGE ROAD                                   ,BERKELEY            ,CA,CALIFORNIA                                                  ,94709,1217,8,Private,2016,0,48,0.0,B,5,9,9,1,2015,1.0,48.0,2.0,B,2014,1.0,44.0,2.2,B
1166,CITRUS COLLEGE                                                   ,1000 WEST FOOTHILL BOULEVARD                      ,GLENDORA            ,CA,CALIFORNIA                                                  ,91741,1899,5,Public,2016,28,278,10.0,A,3,26,9,0,2015,41.0,290.0,14.1,A,2014,53.0,310.0,17.0,A
1169,CLAREMONT GRADUATE UNIVERSITY                                    ,170 EAST 10TH STREET                              ,CLAREMONT           ,CA,CALIFORNIA                                                  ,91711,6163,8,Private,2016,12,393,3.0,A,5,26,9,0,2015,17.0,460.0,3.6,A,2014,15.0,477.0,3.1,A
1170,CLAREMONT MCKENNA COLLEGE                                        ,500 EAST NINTH STREET                             ,CLAREMONT           ,CA,CALIFORNIA                                                  ,91711,6400,8,Private,2016,1,50,2.0,A,5,26,9,0,2015,1.0,79.0,1.2,A,2014,0.0,56.0,0.0,A
1171,HARVEY MUDD COLLEGE                                              ,301 PLATT BOULEVARD                               ,CLAREMONT           ,CA,CALIFORNIA                                                  ,91711,5990,6,Private,2016,0,150,0.0,A,5,26,9,0,2015,1.0,124.0,0.8,A,2014,0.0,141.0,0.0,A
1172,PITZER COLLEGE                                                   ,1050 NORTH MILLS AVENUE                           ,CLAREMONT           ,CA,CALIFORNIA                                                  ,91711,6101,6,Private,2016,8,123,6.5,A,5,26,9,0,2015,5.0,127.0,3.9,A,2014,2.0,136.0,1.4,A
1173,POMONA COLLEGE                                                   ,550 NORTH COLLEGE AVENUE                          ,CLAREMONT           ,CA,CALIFORNIA                                                  ,91711,6301,6,Private,2016,0,60,0.0,A,5,26,9,0,2015,0.0,68.0,0.0,A,2014,0.0,64.0,0.0,A
1174,SCRIPPS COLLEGE                                                  ,1030 COLUMBIA AVENUE                              ,CLAREMONT           ,CA,CALIFORNIA                                                  ,91711,3948,6,Private,2016,0,103,0.0,A,5,26,9,0,2015,2.0,126.0,1.5,A,2014,0.0,104.0,0.0,A
1176,WEST HILLS COMMUNITY COLLEGE                                     ,300 CHERRY LANE                                   ,COALINGA            ,CA,CALIFORNIA                                                  ,93210,1399,5,Public,2016,36,130,27.6,P,3,20,9,0,2015,40.0,165.0,24.2,P,2014,45.0,182.0,24.7,P
1177,COGSWELL POLYTECHNICAL COLLEGE                                   ,191 BAYPOINTE PARKWAY                             ,SAN JOSE            ,CA,CALIFORNIA                                                  ,95134,1697,8,Proprietary,2016,11,143,7.6,A,5,12,9,0,2015,20.0,155.0,12.9,A,2014,13.0,99.0,13.1,A
1178,COLLEGE OF MARIN                                                 ,835 COLLEGE AVENUE                                ,KENTFIELD           ,CA,CALIFORNIA                                                  ,94904,2590,5,Public,2016,54,254,21.2,A,5,6,9,0,2015,109.0,383.0,28.4,A,2014,91.0,389.0,23.3,A
1179,NOTRE DAME DE NAMUR UNIVERSITY                                   ,1500 RALSTON AVENUE                               ,BELMONT             ,CA,CALIFORNIA                                                  ,94002,1997,8,Private,2016,40,680,5.8,A,5,14,9,0,2015,24.0,591.0,4.0,A,2014,29.0,595.0,4.8,A
1181,COLLEGE OF SAN MATEO                                             ,1700 WEST HILLSDALE BOULEVARD                     ,SAN MATEO           ,CA,CALIFORNIA                                                  ,94402,3784,5,Public,2016,5,63,7.9,A,5,12,9,0,2015,15.0,77.0,19.4,A,2014,9.0,87.0,10.3,A
1182,COLLEGE OF THE DESERT                                            ,43-500 MONTEREY AVENUE                            ,PALM DESERT         ,CA,CALIFORNIA                                                  ,92260,9305,5,Public,2016,17,83,20.4,A,3,45,9,0,2015,30.0,125.0,24.0,A,2014,55.0,229.0,24.0,A
1183,HOLY NAMES UNIVERSITY                                            ,3500 MOUNTAIN BOULEVARD                           ,OAKLAND             ,CA,CALIFORNIA                                                  ,94619,1699,8,Private,2016,34,465,7.3,P,5,9,9,0,2015,18.0,444.0,4.0,P,2014,38.0,457.0,8.3,P
1185,COLLEGE OF THE REDWOODS                                          ,7351 TOMPKINS HILL ROAD                           ,EUREKA              ,CA,CALIFORNIA                                                  ,95501,9300,5,Public,2016,42,223,18.8,A,5,1,9,0,2015,41.0,252.0,16.2,A,2014,50.0,356.0,14.0,A
1186,COLLEGE OF THE SEQUOIAS                                          ,915 SOUTH MOONEY BOULEVARD                        ,VISALIA             ,CA,CALIFORNIA                                                  ,93277,2234,5,Public,2016,37,160,23.1,A,3,21,9,0,2015,32.0,178.0,17.9,A,2014,40.0,190.0,21.0,A
1187,COLLEGE OF THE SISKIYOUS                                         ,800 COLLEGE AVENUE                                ,WEED                ,CA,CALIFORNIA                                                  ,96094,2899,5,Public,2016,52,270,19.2,A,5,2,9,0,2015,59.0,294.0,20.0,A,2014,77.0,328.0,23.4,A
1190,CONTRA COSTA COLLEGE                                             ,2600 MISSION BELL DRIVE                           ,SAN PABLO           ,CA,CALIFORNIA                                                  ,94806,3195,5,Public,2016,16,109,14.6,A,5,7,9,0,2015,18.0,135.0,13.3,A,2014,26.0,127.0,20.4,A
1191,DIABLO VALLEY COLLEGE                                            ,321 GOLF CLUB ROAD                                ,PLEASANT HILL       ,CA,CALIFORNIA                                                  ,94523,1544,5,Public,2016,17,204,8.3,A,5,10,9,0,2015,26.0,239.0,10.8,A,2014,23.0,180.0,12.7,A
1192,CUESTA COLLEGE                                                   ,HIGHWAY 1                                         ,SAN LUIS OBISPO     ,CA,CALIFORNIA                                                  ,93403,8106,5,Public,2016,24,364,6.5,A,5,23,9,0,2015,41.0,408.0,10.0,A,2014,53.0,389.0,13.6,A
1193,CYPRESS COLLEGE                                                  ,9200 VALLEY VIEW STREET                           ,CYPRESS             ,CA,CALIFORNIA                                                  ,90630,5897,6,Public,2016,32,284,11.2,A,5,40,9,0,2015,32.0,336.0,9.5,A,2014,58.0,373.0,15.5,A
1196,DOMINICAN UNIVERSITY OF CALIFORNIA                               ,50 ACACIA AVENUE                                  ,SAN RAFAEL          ,CA,CALIFORNIA                                                  ,94901,2298,8,Private,2016,21,521,4.0,A,5,6,9,0,2015,15.0,613.0,2.4,A,2014,35.0,661.0,5.2,A
1197,EL CAMINO COLLEGE                                                ,16007 CRENSHAW BOULEVARD                          ,TORRANCE            ,CA,CALIFORNIA                                                  ,90506,2,5,Public,2016,5,123,4.0,P,3,35,9,0,2015,37.0,233.0,15.8,P,2014,91.0,426.0,21.3,P
1199,FOOTHILL COLLEGE                                                 ,12345 EL MONTE ROAD                               ,LOS ALTOS HILLS     ,CA,CALIFORNIA                                                  ,94022,4597,6,Public,2016,60,401,14.9,A,5,14,9,0,2015,74.0,520.0,14.2,A,2014,104.0,582.0,17.8,A
1200,FULLER THEOLOGICAL SEMINARY                                      ,135 NORTH OAKLAND AVENUE                          ,PASADENA            ,CA,CALIFORNIA                                                  ,91182,2,8,Private,2016,11,444,2.4,A,5,29,9,0,2015,14.0,405.0,3.4,A,2014,9.0,478.0,1.8,A
1201,FULLERTON COLLEGE                                                ,321 EAST CHAPMAN AVENUE                           ,FULLERTON           ,CA,CALIFORNIA                                                  ,92832,2095,5,Public,2016,73,520,14.0,A,3,40,9,0,2015,100.0,524.0,19.0,A,2014,136.0,517.0,26.3,A
1202,GAVILAN COLLEGE                                                  ,5055 SANTA TERESA BOULEVARD                       ,GILROY              ,CA,CALIFORNIA                                                  ,95020,9599,5,Public,2016,8,69,11.5,A,3,15,9,0,2015,14.0,105.0,13.3,A,2014,28.0,176.0,15.9,A
1203,GLENDALE COMMUNITY COLLEGE                                       ,1500 NORTH VERDUGO ROAD                           ,GLENDALE            ,CA,CALIFORNIA                                                  ,91208,2894,5,Public,2016,11,293,3.7,A,5,29,9,0,2015,42.0,408.0,10.2,A,2014,41.0,396.0,10.3,A
1205,GOLDEN GATE UNIVERSITY                                           ,536 MISSION STREET                                ,SAN FRANCISCO       ,CA,CALIFORNIA                                                  ,94105,2967,8,Private,2016,29,679,4.2,A,5,8,9,0,2015,26.0,791.0,3.2,A,2014,27.0,857.0,3.1,A
1206,GOLDEN WEST COLLEGE                                              ,15744 GOLDEN WEST STREET                          ,HUNTINGTON BEACH    ,CA,CALIFORNIA                                                  ,92647,2748,5,Public,2016,21,225,9.3,A,5,46,9,0,2015,30.0,270.0,11.1,A,2014,36.0,268.0,13.4,A
1207,GRADUATE THEOLOGICAL UNION                                       ,2400 RIDGE ROAD                                   ,BERKELEY            ,CA,CALIFORNIA                                                  ,94709,1212,8,Private,2016,2,40,5.0,A,5,9,9,0,2015,1.0,100.0,1.0,B,2014,0.0,44.0,0.0,A
1208,GROSSMONT COLLEGE                                                ,8800 GROSSMONT COLLEGE DRIVE                      ,EL CAJON            ,CA,CALIFORNIA                                                  ,92020,1799,5,Public,2016,44,305,14.4,A,5,52,9,0,2015,43.0,320.0,13.4,A,2014,58.0,384.0,15.1,A
1209,HARTNELL COMMUNITY COLLEGE                                       ,411 CENTRAL AVENUE                                ,SALINAS             ,CA,CALIFORNIA                                                  ,93901,1697,5,Public,2016,16,85,18.8,B,3,17,9,1,2015,44.0,178.0,24.7,B,2014,11.0,44.0,25.0,A
1212,HUMPHREYS UNIVERSITY                                             ,6650 INGLEWOOD AVENUE                             ,STOCKTON            ,CA,CALIFORNIA                                                  ,95207,3896,8,Private,2016,29,343,8.4,A,5,11,9,0,2015,35.0,406.0,8.6,A,2014,43.0,471.0,9.1,A
1215,LA SIERRA UNIVERSITY                                             ,4500 RIVERWALK PARKWAY                            ,RIVERSIDE           ,CA,CALIFORNIA                                                  ,92515,3332,8,Private,2016,37,740,5.0,A,5,44,9,0,2015,35.0,677.0,5.1,A,2014,31.0,727.0,4.2,A
1216,UNIVERSITY OF LA VERNE                                           ,1950 3RD STREET                                   ,LA VERNE            ,CA,CALIFORNIA                                                  ,91750,4443,8,Private,2016,95,2345,4.0,A,3,26,9,0,2015,119.0,2513.0,4.7,A,2014,112.0,2429.0,4.6,A
1217,LASSEN COLLEGE                                                   ,478-200 HIGHWAY 139                               ,SUSANVILLE          ,CA,CALIFORNIA                                                  ,96130,3000,5,Public,2016,13,60,21.6,A,5,4,9,0,2015,15.0,76.0,19.7,A,2014,25.0,115.0,21.7,A
1218,LOMA LINDA UNIVERSITY                                            ,11139 ANDERSON STREET                             ,LOMA LINDA          ,CA,CALIFORNIA                                                  ,92350,1,8,Private,2016,12,1260,0.9,P,5,41,9,0,2015,17.0,1302.0,1.3,P,2014,18.0,1182.0,1.5,P
1219,LONG BEACH CITY COLLEGE                                          ,4901 EAST CARSON STREET                           ,LONG BEACH          ,CA,CALIFORNIA                                                  ,90808,1780,5,Public,2016,113,645,17.5,A,3,37,9,0,2015,205.0,950.0,21.5,A,2014,306.0,1090.0,28.0,A
1220,MASTER'S UNIVERSITY AND SEMINARY (THE)                           ,21726 PLACERITA CANYON ROAD                       ,SANTA CLARITA       ,CA,CALIFORNIA                                                  ,91321,1200,8,Private,2016,5,312,1.6,A,5,25,9,0,2015,14.0,357.0,3.9,A,2014,12.0,345.0,3.4,A
