opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log
13263,0.038986355,0.615168868,0.600761933,0.597515593,0.494164789,0.49678757,0.433408944,0.793444704,0.726293103,0.301488247,0.527766578,0.205666317,0.53479873,0.317758929,0.640193545,0.657864689,0.413450848,0.175202156,0.522729422,0.4,0.577884891,0.346310977,0.300085773,0.907534247,0.084909498,0.003816794,0.821862348,0.499478067,0.601941995
20503,0.440545809,0.189695748,0.271447509,0.521459183,0.355888508,0.368956048,0.287793466,0.638793923,0.410560345,0.376104477,0.45373912,0.660020986,0.483478062,0.568881258,0.782694375,0.365046134,0.500016922,0.618598383,0.520269433,0.5,0.438853121,0.508198553,0.450330843,0.709393346,0.385103615,0,0.766194332,0.546505977,0.424923775
20522,0.350877193,0.60873875,0.57642255,0.601312895,0.544525496,0.535825348,0.475300641,0.517617184,0.135775862,0.361591584,0.405346869,0.55613851,0.235220789,0.328463402,0.508967401,0.636483743,0.558886601,0.5606469,0.280956508,0.4,0,0.239399111,0.271306565,0.660958904,0.066208191,0,0.953441296,0.194106022,0.377264429
20554,0.265107212,0.680335997,0.654462841,0.761058755,0.656177546,0.680658423,0.650783758,0.586115059,0.243534483,0.421956703,0.467862562,0.507869885,0.398656895,0.441189299,0.655369942,0.428199082,0.483139856,0.559299191,0.500332037,0.4,0.247606987,0.720605208,0.410838503,0.581184529,0.198968923,0.007633588,0.656882591,0.426083472,0.52029019
20561,0.415204678,0.616432306,0.543777623,0.440548337,0.366889843,0.368956048,0.304606782,0.578585621,0.276939655,0.357932403,0.435603068,0.667366212,0.401035307,0.492628479,0.703618865,0.450108017,0.521904367,0.676549865,0.361549555,0.2,0.247606987,0.139866677,0.309042308,0.830479452,0.250649237,0,0.932186235,0.457121718,0.363892829
20564,0.475633528,0.58964775,0.458548267,0.521459183,0.444414813,0.436595517,0.398611951,0.674864322,0.441810345,0.523968089,0.462604654,0.688352571,0.605448593,0.678391837,0.881225798,0.406943013,0.489404828,0.681940701,0.383446534,0.2,0.613733863,0.624945174,0.422716454,0.709393346,0.42556643,0,0.615384615,0.805544956,0.4606269
20565,0.263157895,0.628677319,0.545532118,0.608729945,0.373810083,0.358742814,0.281455938,0.668790441,0.510775862,0.435678807,0.441102669,0.495278069,0.480411696,0.522330387,0.752248406,0.326594192,0.515242971,0.495956873,0.739253994,0.2,0.400643134,0.74042891,0.349886877,0.765279241,0.434743884,0.003816794,0.585020243,0.558787879,0.479073957
20609,0.270955166,0.45057145,0.45057145,0.569083617,0.405093007,0.409705293,0.358151975,0.682079479,0.497844828,0.52082474,0.45373912,0.406086044,0.492540245,0.463184378,0.748237047,0.425212434,0.500016922,0.318059299,0.884114232,0.4,0.374287643,0.866398121,0.326119733,0.765279241,0.174917193,0,0.393724696,0.594845251,0.612969383
20610,0.341130604,0.421637992,0.436587303,0.421242877,0.369926156,0.365686996,0.286248266,0.76647473,0.13362069,0.570043041,0.418783284,0.763903463,0.338492285,0.469961747,0.641498078,0.394409116,0.542397707,0.459568733,0.280168335,0.2,0.339212575,0.92485565,0.300085773,1,0.35606562,0,0.220647773,0.523702271,0.4303255
20630,0.415204678,0.487807803,0.458548267,0.553479086,0.413168904,0.405651396,0.357418167,0.651950042,0.49137931,0.401037937,0.416883418,0.587618048,0.613058448,0.602791231,0.824992161,0.386420617,0.544723193,0.561994609,0.456560337,0.5,0.222211819,0.151044022,0.271306565,0.907534247,0.148329239,0,0.947368421,0.722213342,0.492119289
20635,0.471734893,0.602111963,0.703446634,0.739971521,0.499595141,0.518633458,0.465193731,0.746108335,0.432112069,0.527102233,0.451950251,0.679958027,0.734177473,0.63889264,0.847952138,0.484887249,0.502165383,0.68328841,0.48291551,0.4,0.819398307,0.088355089,0.470573423,0.765279241,0.476206115,0.007633588,0.55465587,0.721418254,0.496330025
20637,0.300194932,0.353022317,0,0.362173299,0.359343734,0.367880365,0.341409372,0.60776889,0.283405172,0.397511379,0.391574988,0.432318993,0.327900394,0.352606438,0.571939901,0.510054439,0.575880626,0.381401617,0.587360451,0.7,0.222211819,0.845833359,0.271306565,0.830479452,0.133905189,0,0.475708502,0.350283987,0.584498228
20657,0.306042885,0.373287456,0.348731503,0.303999292,0.348517013,0.330331108,0.241272828,0.720512519,0.179956897,0.54263675,0.455522673,0.523609654,0.490962657,0.478155133,0.711379333,0.499580593,0.497877213,0.576819407,0.652295319,0.2,0.503098051,0.359259962,0.47540806,0.547945205,0.578526114,0.038167939,0.723684211,0.556666347,0.67100728
20661,0.245614035,0.545532118,0.713334847,0.776855375,0.373810083,0.395359023,0.34894856,0.695370284,0.351293103,0.442474445,0.448356373,0.423924449,0.35916185,0.448214396,0.662590815,0.344459796,0.506488774,0.444743935,0.775202946,0.2,0.424313513,0.736011655,0.445026796,0.830479452,0.250649237,0,0.600202429,0.499478067,0.531510421
20662,0.323586745,0.384595016,0.412146881,0.436810838,0.638668108,0.646380971,0.613023346,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.688044449,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1,0.7,0.629778707,0.704026077,0.398420463,0.709393346,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995
20681,0.282651072,0.223096973,0.305731339,0.322995532,0.467098995,0.477886512,0.439189436,0.822508211,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.468388703,0.738307587,0.406943013,0.510847823,0.425876011,0.928952332,0.7,0.459088312,0.751788379,0.349886877,0.765279241,0.631242783,0,0.484817814,0.616543646,0.638698475
20682,0.257309942,0.398808574,0.388236767,0.461815659,0.491194949,0.487076856,0.447535786,0.615775489,0.271551724,0.320635617,0.439275207,0.421825813,0.313437092,0.328101179,0.529132938,0.47809087,0.517454223,0.458221024,0.627184947,0.7,0.255491064,0.371482444,0.404700046,0.660958904,0.187229497,0.003816794,0.880566802,0.324661762,0.531510421
20683,0.575048733,0.585328423,0.523477939,0.68062784,0.439810221,0.445683847,0.367871298,0.641927697,0.185344828,0.217104985,0.414977124,0.679958027,0.21514949,0.365204605,0.571939901,0.519080172,0.547058595,0.557951482,0.492616085,0.4,0.172543456,0.570357934,0.523607108,1,0.102319999,0,0.796558704,0.25407016,0.569038647
20690,0.323586745,0.289266783,0.421637992,0.362173299,0.390131591,0.388860435,0.31436177,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.688044449,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1,0.7,0.629778707,0.704026077,0.398420463,0.709393346,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995
20705,0.288499025,0.339886231,0.348731503,0.351623726,0.598564601,0.618702076,0.596752186,0.701380781,0.700431034,0.449227209,0.444740646,0.456453305,0.767902522,0.672466849,0.876697854,0.44144546,0.510847823,0.664420485,0.624120937,0.7,0.873612944,0.239399111,0.502745841,0.907534247,0.343445382,0.007633588,0.470647773,0.815044742,0.508578408
20735,0.34502924,0.567134883,0.545532118,0.553479086,0.466788047,0.45808262,0.405960747,0.523997624,0.260775862,0.368872629,0.471342973,0.606505771,0.319868631,0.400803562,0.644084673,0.526717611,0.479004975,0.568733154,0.346391061,0.4,0.222211819,0.359259962,0.357370903,0.907534247,0.472353336,0,0.857287449,0.35080024,0.504557637
20739,0.159844055,0.574901989,0.542008804,0.617686718,0.482887989,0.484939021,0.450624107,0.634944037,0.275862069,0.479098248,0.411144982,0.25498426,0.38842827,0.353034578,0.570160988,0.414629917,0.551759404,0.339622642,0.53894999,0.4,0.344558971,0.805473655,0.342192007,0.709393346,0.220926433,0.007633588,0.522267206,0.491655196,0.565836498
20740,0.543859649,0.676551113,0.714939884,0.812667592,0.652149202,0.661234464,0.630014926,0.562597,0.434267241,0.368872629,0.426319728,0.671563484,0.547356959,0.59155758,0.820340186,0.392821204,0.533193681,0.623989218,0.42151703,0.2,0.396452787,0.171813107,0.250284668,0.907534247,0.220926433,0,0.91194332,0.638575392,0.531510421
20744,0.44834308,0.586777786,0.498921986,0.507893988,0.339003877,0.295244996,0.246147111,0.55902167,0.125,0.270121623,0.431907614,0.570828961,0.174349479,0.353289385,0.511299352,0.540493269,0.526391751,0.607816712,0.267022102,0.4,0.183362057,0.199669336,0.290825569,0.830479452,0,0,0.951417004,0.182352955,0.535148249
20746,0.315789474,0.678451819,0.689518687,0.739971521,0.516138447,0.512417678,0.479672894,0.545431598,0.21875,0.425403757,0.433758284,0.601259182,0.271730102,0.352579092,0.564738286,0.540493269,0.524143375,0.489218329,0.382346941,0.4,0.109303098,0.85463902,0.189333043,0.581184529,0.084909498,0,0.471659919,0.250080413,0.641140285
20748,0.270955166,0.531081494,0.478486836,0.531779344,0.550449213,0.559111299,0.521338939,0.645210972,0.381465517,0.425403757,0.457300956,0.37250787,0.49765407,0.458287177,0.703618865,0.342703699,0.495746201,0.498652291,0.490064213,0.7,0.33374037,0.757927107,0.391993111,0.547945205,0.42084943,0,0.565789474,0.558182907,0.552630047
20753,0.286549708,0.637998286,0.57642255,0.595593912,0.703915633,0.708550685,0.672825239,0.559985856,0.268318966,0.495339978,0.430051004,0.465897167,0.335951316,0.386494272,0.629475745,0.464264506,0.528649554,0.436657682,0.496850756,0.4,0.136694484,0.82951158,0.434099345,0.765279241,0.220926433,0,0.488866397,0.37866871,0.620951357
20758,0.304093567,0.31605134,0.300380966,0.176081246,0.399704726,0.388860435,0.317776306,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
20771,0.228070175,0.377122584,0.468746811,0.471774868,0.447218077,0.459922344,0.415618663,0.745766993,0.229525862,0.511338922,0.437442024,0.390346275,0.321278899,0.360890754,0.578918173,0.428199082,0.519674669,0.358490566,0.766023341,0.5,0.374287643,0.803299966,0.434099345,0.660958904,0.518362575,0,0.451417004,0.48367177,0.615656605
20774,0.239766082,0.592480196,0.554097624,0.621176873,0.520014533,0.527747726,0.48048337,0.682079479,0.359913793,0.536449973,0.467862562,0.346274921,0.392539626,0.503493378,0.722540195,0.274422419,0.483139856,0.614555256,0.611418265,0.4,0.683525583,0.579698384,0.378666085,0.709393346,0.641378771,0.007633588,0.528340081,0.538309629,0.479073957
20788,0.313840156,0.511547638,0.523477939,0.666745152,0.331477218,0.328625192,0.269233726,0.696045305,0.407327586,0.545716779,0.457300956,0.756558237,0.556509921,0.640501441,0.848471241,0.359980841,0.495746201,0.742587601,0.530281203,0.2,0.322393828,0.115629447,0.309042308,0.709393346,0.330160622,0.026717557,0.903846154,0.58873668,0.39614589
20794,0.282651072,0.57943203,0.574901989,0.64583498,0.619339331,0.633063958,0.632817333,0.820852265,0.264008621,0.576039188,0.422563984,0.498426023,0.380361454,0.381263878,0.650424,0.503528616,0.537776235,0.351752022,0.890784928,0.2,0.486479698,0.822624446,0.36465533,0.709393346,0.476206115,0.003816794,0.408906883,0.415307245,0.67100728
20797,0.249512671,0.618937294,0.61133374,0.64583498,0.432153541,0.427485376,0.360320001,0.661380598,0.380387931,0.393973163,0.473075847,0.551941238,0.393754426,0.472208341,0.703618865,0.322936293,0.476949914,0.567385445,0.626533935,0.3,0.400643134,0.367483974,0.398420463,0.618578767,0.250649237,0.003816794,0.851214575,0.484404345,0.435620252
20814,0.263157895,0.681271977,0.586777786,0.666745152,0.358207807,0.388860435,0.315513635,0.698780074,0.28987069,0.536449973,0.45373912,0.534102833,0.3787585,0.487716766,0.71888107,0.363363496,0.500016922,0.576819407,0.655710085,0.7,0.480665445,0.68230749,0.385410869,0.709393346,0.434743884,0.003816794,0.625506073,0.520380331,0.500475477
20848,0.298245614,0.415357,0.398808574,0.507893988,0.421072445,0.398429906,0.350545701,0.635447994,0.261853448,0.435678807,0.441102669,0.601259182,0.30205517,0.422297344,0.618221837,0.405392358,0.515242971,0.555256065,0.639092176,0.2,0.387838543,0.604176088,0.450330843,0.830479452,0.285511775,0.003816794,0.738866397,0.347692392,0.555993315
20870,0.475633528,0.565547483,0.58821752,0.599421839,0.526048711,0.514921213,0.441649838,0.390819253,0.17887931,0.452587681,0.527766578,0.662119622,0.239365458,0.339439105,0.357627602,0.624465584,0.413450848,0.599730458,0.178679118,0.4,0,0.139866677,0.071664757,1,0,0,0.988866397,0.208500929,0.713153519
20876,0.298245614,0,0.310952774,0.268511479,0.347222578,0.348495106,0.259428366,0.635447994,0.261853448,0.435678807,0.441102669,0.601259182,0.30205517,0.422297344,0.618221837,0.405392358,0.515242971,0.555256065,0.639092176,0.7,0.387838543,0.604176088,0.450330843,0.830479452,0.285511775,0.003816794,0.738866397,0.347692392,0.555993315
20896,0.315789474,0.63104542,0.616432306,0.478189482,0.558924848,0.562634729,0.517863559,0.553571321,0.268318966,0.472531912,0.442924465,0.549842602,0.379016154,0.45554925,0.676372546,0.419190306,0.513040856,0.533692722,0.750503451,0.4,0.408803901,0.75522011,0.398420463,0.830479452,0.231227952,0.003816794,0.587044534,0.476642629,0.575330143
20902,0.294346979,0.511547638,0.45057145,0.546464005,0.331477218,0.34139513,0.359602808,0.722913135,0.207974138,0.418498511,0.457300956,0.49003148,0.254834486,0.33801498,0.524805281,0.51393813,0.495746201,0.420485175,0.589695476,0.4,0.316505969,0.62119877,0.445026796,0.765279241,0.268682062,0,0.740890688,0.345083416,0.618317087
20903,0.319688109,0.339886231,0.265166517,0.564728884,0.407662114,0.406340706,0.352116443,0.605840485,0.316810345,0.390423211,0.446551265,0.681007345,0.363778894,0.495390853,0.714221871,0.337395718,0.508663814,0.586253369,0.588787394,0.3,0.322393828,0.436143431,0.391993111,0.830479452,0.198968923,0.003816794,0.856275304,0.468722883,0.435620252
20907,0.356725146,0.395341635,0.277551548,0.377167314,0.429274312,0.422533079,0.373632316,0.642046562,0.620689655,0.404552914,0.45373912,0.609653725,0.503762037,0.604205126,0.825566953,0.322936293,0.500016922,0.687331536,0.591188861,0.7,0.497689481,0.390443133,0.334274065,0.765279241,0.148329239,0.003816794,0.83805668,0.589575337,0.413781485
20921,0.384015595,0.58964775,0.540225427,0.510669766,0.314020273,0.336829696,0.271078981,0.735833074,0.443965517,0.432264739,0.442924465,0.450157398,0.607996296,0.575084995,0.801985076,0.349689421,0.513040856,0.566037736,0.528439614,0.2,0.79097562,0.40107502,0.300085773,0.907534247,0.174917193,0.003816794,0.619433198,0.681867735,0.51253961
20923,0.421052632,0.532941411,0.517594888,0.629684103,0.513331817,0.49536439,0.422917304,0.783455601,0.487068966,0.511338922,0.422563984,0.636935992,0.599979034,0.66569249,0.86688185,0.378306291,0.537776235,0.648247978,0.423630604,0.4,0.589231434,0.302088044,0.378666085,1,0.330160622,0,0.795546559,0.795314015,0.474580132
20925,0.38791423,0.519573706,0.487807803,0.536775872,0.45031063,0.436114376,0.407712459,0.679780991,0.173491379,0.331961749,0.403400577,0.516264428,0.184971776,0.304981803,0.513607386,0.51393813,0.561282859,0.424528302,0.354857042,0.4,0.263116599,0.575078201,0.391993111,1,0.285511775,0,0.793522267,0.294856557,0.657635681
20961,0.356725146,0.330664453,0.207039327,0.421242877,0.459975427,0.461365797,0.409432464,0.714221566,0.493534483,0.418498511,0.473075847,0.37775446,0.819041749,0.57199725,0.811349725,0.368394329,0.476949914,0.506738544,0.596905234,0.7,0.369589342,0.190773797,0.422716454,0.581184529,0.658656768,0.007633588,0.772267206,0.755497479,0.45580918
20973,0.393762183,0.305731339,0.300380966,0.268511479,0.291921255,0.295244996,0.324257978,0.62547946,0.292025862,0.393973163,0.481668503,0.706190976,0.443595862,0.548430103,0.754621341,0.383190319,0.466796453,0.599730458,0.403173884,0.6,0.09429415,0.181499611,0.31771446,0.660958904,0.198968923,0.003816794,0.941295547,0.513989403,0.445905223
20983,0.257309942,0.550711944,0.515597832,0.59170323,0.545015171,0.539874616,0.528783533,0.64704646,0.232758621,0.590884217,0.448356373,0.575026233,0.333741722,0.41156667,0.638881406,0.476722441,0.506488774,0.568733154,0.722803061,0.5,0.19369967,0.341817819,0.334274065,0.618578767,0.600483623,0.003816794,0.817813765,0.403773995,0.552630047
20984,0.407407407,0.646934772,0.543777623,0.719130425,0.354704242,0.368956048,0.300674041,0.655285115,0.160560345,0.379702159,0.405346869,0.387198321,0.239283852,0.386073165,0.551552767,0.547889075,0.558886601,0.502695418,0.30297812,0.2,0.203597248,0.312719931,0.378666085,0.765279241,0.198968923,0,0.908906883,0.3466509,0.648334699
20992,0.364522417,0.335324398,0.321032687,0.356957126,0.278203695,0.284334361,0.212253114,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.817361623,0.674924248,0.879425539,0.340941036,0.458817026,0.489218329,0.851158201,0.7,0.828149713,0.40107502,0.493933792,0.709393346,0.540050334,0.015267176,0.465587045,0.806825078,0.496330025
20995,0.294346979,0.599403439,0.540225427,0.610548547,0.585737493,0.579755641,0.532239466,0.596920082,0.175646552,0.452587681,0.474803886,0.562434418,0.349545281,0.462696494,0.656589626,0.306095183,0.474903041,0.617250674,0.478252245,0.4,0.203597248,0.285099409,0.215367003,0.618578767,0.480000956,0.011450382,0.879554656,0.384389356,0.51253961
21002,0.32748538,0.536614026,0.545532118,0.642691539,0.539463984,0.53641584,0.490978525,0.666308096,0.350215517,0.482366371,0.446551265,0.524658972,0.400436641,0.545374578,0.757746826,0.342703699,0.508663814,0.613207547,0.445936184,0.4,0.468581793,0.40107502,0.47540806,0.709393346,0.685059101,0,0.686234818,0.493804356,0.4303255
21005,0.26705653,0.641392805,0.600761933,0.648937329,0.701440871,0.701793477,0.672878535,0.666597231,0.27262931,0.576039188,0.467862562,0.511017838,0.44953366,0.465672236,0.706560492,0.410030934,0.483139856,0.517520216,0.862188464,0.4,0.354896584,0.450391018,0.422716454,0.321917808,0.641378771,0.007633588,0.715587045,0.504375575,0.552630047
21006,0.26705653,0.649112469,0.66877704,0.700038624,0.649851342,0.662796673,0.646415876,0.666597231,0.27262931,0.576039188,0.467862562,0.511017838,0.44953366,0.465672236,0.706560492,0.410030934,0.483139856,0.517520216,0.862188464,0.4,0.354896584,0.450391018,0.422716454,0.321917808,0.641378771,0.007633588,0.715587045,0.504375575,0.552630047
21010,0.366471735,0.487807803,0.47122317,0.536775872,0.502285242,0.514731247,0.460829448,0.634564636,0.535560345,0.536449973,0.441102669,0.807974816,0.647661399,0.737616143,0.924336109,0.354862504,0.515242971,0.774932615,0.3963968,0.3,0.678550891,0.128084863,0.527594768,0.660958904,0.066208191,0.007633588,0.743927126,0.771741509,0.4303255
21037,0.530214425,0.487807803,0.31605134,0.260729592,0.368926271,0.379020323,0.263472708,0.644048952,0.478448276,0.545716779,0.459074017,0.867785939,0.702842577,0.704878747,0.893439795,0.527981883,0.493623835,0.71967655,0.41793179,0.2,0.785484958,0.312719931,0.281240381,0.907534247,0.187229497,0,0.651821862,0.73816445,0.474580132
21040,0.452241715,0.710904776,0.776473534,0.890413695,0.599332325,0.61859097,0.576961323,0.659656691,0.566810345,0.455937635,0.451950251,0.773347324,0.521694713,0.677757287,0.878519979,0.391228443,0.502165383,0.710242588,0.503690314,0.2,0.62189463,0.444803264,0.378666085,0.907534247,0.343445382,0,0.73582996,0.708470724,0.487841177
21044,0.43079922,0.447845891,0.258698005,0.400226827,0.468636596,0.49318361,0.448104816,0.542958025,0.295258621,0.339446461,0.459074017,0.606505771,0.470758812,0.458948221,0.694555979,0.391228443,0.493623835,0.588948787,0.385444994,0.2,0.161196914,0.272990157,0.378666085,0.830479452,0.084909498,0,0.928137652,0.554838637,0.496330025
21049,0.335282651,0.548999057,0.398808574,0.513413453,0.421609356,0.441261896,0.382519881,0.717440572,0.492456897,0.397511379,0.462604654,0.511017838,0.587145725,0.522479883,0.763870503,0.351419974,0.489404828,0.509433962,0.801327124,0.4,0.505755885,0.414489129,0.511282468,0.547945205,0.301288922,0.022900763,0.771255061,0.634367303,0.542278705
21061,0.298245614,0.548999057,0.305731339,0.68062784,0.363738927,0.349846175,0.250783528,0.540430869,0.199353448,0.372494661,0.481668503,0.411332634,0.379474055,0.365818939,0.573704861,0.486237513,0.466796453,0.539083558,0.457919867,0.3,0.161196914,0.232011608,0.51956037,0.257774898,0.35606562,0.007633588,0.852226721,0.404223963,0.675319894
21066,0.419103314,0.636854858,0.620179012,0.684639085,0.555443422,0.578065896,0.549526045,0.657387258,0.646551724,0.428839746,0.424444944,0.705141658,0.568379025,0.671485338,0.875321511,0.391228443,0.535480124,0.636118598,0.493355644,0.3,0.500409489,0.439068447,0.378666085,0.830479452,0.323246432,0,0.798582996,0.711135798,0.465359347
21073,0.282651072,0.455921822,0.223096973,0.31050179,0.393944554,0.395359023,0.303313869,0.820852265,0.264008621,0.576039188,0.422563984,0.498426023,0.380361454,0.381263878,0.650424,0.503528616,0.537776235,0.351752022,0.890784928,0.7,0.486479698,0.822624446,0.36465533,0.709393346,0.476206115,0.003816794,0.408906883,0.415307245,0.67100728
21077,0.30994152,0.670746863,0.591068601,0.648937329,0.596152011,0.585375696,0.538904864,0.629780991,0.317887931,0.452587681,0.479959401,0.44910808,0.519578064,0.465842243,0.701636198,0.394409116,0.46881106,0.516172507,0.663586605,0.5,0.465460162,0.279128886,0.47540806,0.445205479,0.518362575,0.030534351,0.772267206,0.524363269,0.54577387
21102,0.436647173,0.412146881,0.523477939,0.629684103,0.411976178,0.473353762,0.449232755,0.695347716,0.481681034,0.435678807,0.45373912,0.545645331,0.803865925,0.587899759,0.830113194,0.439988875,0.500016922,0.571428571,0.429497854,0.5,0.474702093,0.397588378,0.465651672,0.907534247,0.505077815,0,0.768218623,0.630113193,0.549223934
21108,0.286549708,0.591068601,0.573370682,0.539235234,0.536947856,0.538880357,0.501080979,0.704899317,0.451508621,0.52082474,0.476527132,0.441762854,0.681093079,0.573787549,0.808271274,0.388028195,0.472864307,0.543126685,0.840921549,0.5,0.669580601,0.436143431,0.493933792,0.709393346,0.498163625,0.015267176,0.642712551,0.715402718,0.555993315
21109,0.413255361,0.629864605,0.627483492,0.297313602,0.321446443,0.300213486,0.243741218,0.631484171,0.255387931,0.393973163,0.455522673,0.475341028,0.224019236,0.378250699,0.637561571,0.467055445,0.497877213,0.490566038,0.396321574,0.2,0.213090729,0.397588378,0.271306565,0.618578767,0,0,0.909919028,0.354905786,0.5722029
21113,0.276803119,0.644734965,0.577932515,0.621176873,0.409538359,0.392172231,0.318887753,0.762988193,0.17887931,0.587931637,0.483372966,0.351521511,0.610870902,0.447987138,0.685112722,0.454391046,0.464789792,0.549865229,0.537144672,0.4,0.344558971,0.414489129,0.564563236,0.660958904,0.602809466,0.030534351,0.724696356,0.634864742,0.655340591
21116,0.409356725,0.458548267,0.473671547,0.541669371,0.368926271,0.349846175,0.257339761,0.528485323,0.176724138,0.316833448,0.389578691,0.508919203,0.263681075,0.329820754,0.553484378,0.550336447,0.578350935,0.478436658,0.46716246,0.4,0.161196914,0.853340642,0.36465533,0.907534247,0.198968923,0.003816794,0.450404858,0.293663314,0.643559996
21122,0.294346979,0.547272522,0.513582199,0.447851261,0.505285184,0.501587886,0.443155855,0.722913135,0.207974138,0.418498511,0.457300956,0.49003148,0.254834486,0.33801498,0.524805281,0.51393813,0.495746201,0.420485175,0.589695476,0.4,0.316505969,0.62119877,0.445026796,0.765279241,0.268682062,0,0.740890688,0.345083416,0.618317087
21127,0.506822612,0.300380966,0.511547638,0.440548337,0.382796101,0.382732568,0.324257978,0.548914418,0.415948276,0.482366371,0.413064334,0.825813221,0.550544371,0.674952554,0.876697854,0.376667795,0.549403977,0.721024259,0.40694282,0.2,0.489333206,0.3277542,0.2609978,1,0.241125384,0,0.858299595,0.687118617,0.4834935
21136,0.368421053,0.616432306,0.656566538,0.713327537,0.785478548,0.78882192,0.778652446,0.690297058,0.484913793,0.428839746,0.441102669,0.623294858,0.497455355,0.598960942,0.801985076,0.321096191,0.515242971,0.684636119,0.507320625,0.7,0.748575286,0.3277542,0.37175053,0.765279241,0.447913072,0.007633588,0.636639676,0.593465339,0.465359347
21138,0.26705653,0.494544482,0.427742032,0.493506171,0.319650903,0.3268841,0.344834164,0.666597231,0.27262931,0.576039188,0.467862562,0.511017838,0.44953366,0.465672236,0.706560492,0.410030934,0.483139856,0.517520216,0.862188464,0.1,0.354896584,0.450391018,0.422716454,0.321917808,0.641378771,0.007633588,0.715587045,0.504375575,0.552630047
21142,0.325536062,0.511547638,0.565547483,0.615922202,0.437187303,0.464526082,0.406840639,0.663771783,0.211206897,0.435678807,0.451950251,0.477439664,0.296982442,0.364377896,0.578918173,0.549113865,0.502165383,0.45148248,0.654047846,0.4,0.404759312,0.436143431,0.37175053,0.830479452,0.187229497,0,0.846153846,0.412675915,0.531510421
21163,0.348927875,0.658650007,0.63104542,0.695015658,0.635011055,0.639030096,0.599270787,0.613369924,0.174568966,0.425403757,0.457300956,0.524658972,0.332805291,0.3425326,0.555399549,0.563642389,0.495746201,0.479784367,0.565029757,0.5,0.136694484,0.296571029,0.465651672,0.171232877,0.693279769,0.003816794,0.722672065,0.379148657,0.648334699
21169,0.372319688,0.621413654,0.61133374,0.689884078,0.33456977,0.372103244,0.297958779,0.601044192,0.115301724,0.41502911,0.455522673,0.579223505,0.252367047,0.407075399,0.541637892,0.45581175,0.497877213,0.544474394,0.397990686,0.2,0.183362057,0.322857129,0.434099345,0.907534247,0.066208191,0,0.909919028,0.3466509,0.612969383
21171,0.259259259,0.599403439,0.627483492,0.681972469,0.659309358,0.659881772,0.621212613,0.683503783,0.314655172,0.539547832,0.473075847,0.405036726,0.380987094,0.447670101,0.716097142,0.386420617,0.476949914,0.513477089,0.887726442,0.5,0.474702093,0.69162132,0.300085773,0.765279241,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705
21173,0.411306043,0.45326315,0.353022317,0.510669766,0.447218077,0.453496517,0.39116472,0.572277825,0.404094828,0.390423211,0.462604654,0.612801679,0.374546459,0.522175285,0.726140772,0.400713151,0.489404828,0.614555256,0.358378895,0.2,0.459088312,0.568761513,0.2609978,1,0.31613745,0,0.769230769,0.463738133,0.342491309
21174,0.391812865,0.277551548,0,0.322995532,0.361570249,0.36456857,0.295163646,0.574842012,0.160560345,0.418498511,0.39751992,0.70933893,0.353625839,0.487004887,0.680785065,0.510054439,0.568534141,0.67115903,0.237552635,0.2,0,0.088355089,0.398420463,0.660958904,0.210186422,0,0.942307692,0.376742979,0.470009486
21175,0.175438596,0.271447509,0.418520254,0.377167314,0.489313419,0.481908223,0.446675801,0.697013492,0.768318966,0.328199673,0.506768613,0.456453305,0.713791054,0.536847651,0.796826541,0.40383719,0.437505371,0.394878706,0.554263943,0.7,0.42803452,0.161675909,0.410838503,0.765279241,0.250649237,0.003816794,0.877530364,0.63361995,0.504557637
21178,0.294346979,0.570275214,0.543777623,0.749239235,0.371890702,0.378066189,0.335101903,0.629516742,0.360991379,0.452587681,0.45373912,0.532004197,0.430417226,0.441645797,0.71516146,0.417674405,0.500016922,0.46361186,0.620303699,0.2,0.263116599,0.759935513,0.290825569,0.830479452,0.118606434,0,0.630566802,0.409583362,0.487841177
21180,0.391812865,0.490076714,0.568710737,0.569083617,0.321446443,0.309351038,0.218809347,0.723505649,0.16487069,0.501768282,0.441102669,0.828961175,0.477423068,0.589617692,0.786140556,0.347952587,0.515242971,0.636118598,0.475766371,0.2,0.19369967,0.332543634,0.281240381,1,0.220926433,0,0.91902834,0.618881531,0.54577387
